"Filename","RepType Code","Description","Ticker","Date"
"2024071902829692","02002","Change in substantial holding","APZ","2024-07-19"
"2024071902829699","02002","Change in substantial holding","CCX","2024-07-19"
"2024071902829703","03002","Top 20 shareholders","AXL","2024-07-19"
"2024071902829707","02002","Change in substantial holding","ABY","2024-07-19"
"2024071902829712","02002","Change in substantial holding","SHV","2024-07-19"
"2024071902829728","02002","Change in substantial holding","OPT","2024-07-19"
"2024071902829732","02002","Change in substantial holding","AVG","2024-07-19"
"2024071902829735","02002","Change in substantial holding","SSM","2024-07-19"
"2024071902829736","02002","Change in substantial holding","ORA","2024-07-19"
"2024071902829753","02002","Change in substantial holding","IMD","2024-07-19"
"2024071902829770","02003","Ceasing to be substantial holder","QAL","2024-07-19"
"2024071902829771","02003","Ceasing to be substantial holder","ACL","2024-07-19"
"2024071902829772","02003","Ceasing to be substantial holder","NOL","2024-07-19"
"2024072202829790","02002","Change in substantial holding","ALD","2024-07-22"
"2024072202829791","02002","Change in substantial holding","DTL","2024-07-22"
"2024072202829792","02002","Change in substantial holding","ILU","2024-07-22"
"2024072202829798","02002","Change in substantial holding","MLM","2024-07-22"
"2024072202829802","02001","Becoming substantial holder","STX","2024-07-22"
"2024072202829806","02001","Becoming substantial holder","ALU","2024-07-22"
"2024072202829825","02002","Change in substantial holding","AMT","2024-07-22"
"2024072202829842","02002","Change in substantial holding","DRX","2024-07-22"
"2024072202829843","02002","Change in substantial holding","MLM","2024-07-22"
"2024072202829864","02002","Change in substantial holding","MLM","2024-07-22"
"2024072202829882","02001","Becoming substantial holder","PSQ","2024-07-22"
"2024072202829897","02002","Change in substantial holding","NAM","2024-07-22"
"2024072202829950","02002","Change in substantial holding","CNQ","2024-07-22"
"2024072202830015","02001","Becoming substantial holder","QAL","2024-07-22"
"2024072202830041","02003","Ceasing to be substantial holder","ABY","2024-07-22"
"2024072202830043","02001","Becoming substantial holder","WOA","2024-07-22"
"2024072202830049","02002","Change in substantial holding","DUG","2024-07-22"
"2024072202830099","03002","Top 20 shareholders","WOA","2024-07-22"
"2024072202830133","02001","Becoming substantial holder","MP1","2024-07-22"
"2024072202830135","02003","Ceasing to be substantial holder","SDF","2024-07-22"
"2024072202830137","02002","Change in substantial holding","NTM","2024-07-22"
"2024072202830149","02001","Becoming substantial holder","WEB","2024-07-22"
"2024072202830151","02003","Ceasing to be substantial holder","WEB","2024-07-22"
"2024072202830157","02002","Change in substantial holding","IEL","2024-07-22"
"2024072202830166","02003","Ceasing to be substantial holder","DTL","2024-07-22"
"2024072202830169","02001","Becoming substantial holder","ZIP","2024-07-22"
"2024072202830172","02002","Change in substantial holding","WA1","2024-07-22"
"2024072202830173","02001","Becoming substantial holder","NOL","2024-07-22"
"2024072202830176","02001","Becoming substantial holder","PE1","2024-07-22"
"2024072202830185","02002","Change in substantial holding","MLM","2024-07-22"
"2024072202830186","02002","Change in substantial holding","LPE","2024-07-22"
"2024072202830194","02001","Becoming substantial holder","GDC","2024-07-22"
"2024072202830205","02001","Becoming substantial holder","PSI","2024-07-22"
"2024072202830206","02001","Becoming substantial holder","ACL","2024-07-22"
"2024072302830239","02002","Change in substantial holding","AMT","2024-07-23"
"2024072302830249","02003","Ceasing to be substantial holder","RHC","2024-07-23"
"2024072302830302","03002","Top 20 shareholders","BKI","2024-07-23"
