"Filename","RepType Code","Description","Ticker","Date"
"2024093002859718","02002","Change in substantial holding","IEL","2024-09-30"
"2024093002859719","02001","Becoming substantial holder","VN8","2024-09-30"
"2024093002859720","03002","Top 20 shareholders","SOM","2024-09-30"
"2024093002859729","03002","Top 20 shareholders","EVR","2024-09-30"
"2024093002859730","02002","Change in substantial holding","MXR","2024-09-30"
"2024093002859734","03002","Top 20 shareholders","HIQ","2024-09-30"
"2024093002859736","03002","Top 20 shareholders","EAX","2024-09-30"
"2024093002859741","03002","Top 20 shareholders","BSX","2024-09-30"
"2024093002859744","03002","Top 20 shareholders","MMA","2024-09-30"
"2024093002859745","03002","Top 20 shareholders","JAL","2024-09-30"
"2024093002859750","03002","Top 20 shareholders","SHE","2024-09-30"
"2024093002859756","03002","Top 20 shareholders","RIC","2024-09-30"
"2024093002859759","03002","Top 20 shareholders","WA8","2024-09-30"
"2024093002859774","03002","Top 20 shareholders","CU6","2024-09-30"
"2024093002859775","03002","Top 20 shareholders","CXM","2024-09-30"
"2024093002859780","03002","Top 20 shareholders","EMS","2024-09-30"
"2024093002859791","03002","Top 20 shareholders","FIN","2024-09-30"
"2024093002859797","03002","Top 20 shareholders","AS1","2024-09-30"
"2024093002859798","03002","Top 20 shareholders","AMN","2024-09-30"
"2024093002859799","03002","Top 20 shareholders","TTI","2024-09-30"
"2024093002859808","03002","Top 20 shareholders","RON","2024-09-30"
"2024093002859811","03002","Top 20 shareholders","JLL","2024-09-30"
"2024093002859816","03002","Top 20 shareholders","SVL","2024-09-30"
"2024093002859817","03002","Top 20 shareholders","SRY","2024-09-30"
"2024093002859821","03002","Top 20 shareholders","NMR","2024-09-30"
"2024093002859833","02002","Change in substantial holding","EGR","2024-09-30"
"2024093002859835","03002","Top 20 shareholders","PFE","2024-09-30"
"2024093002859837","02001","Becoming substantial holder","WJL","2024-09-30"
"2024093002859838","03002","Top 20 shareholders","EVE","2024-09-30"
"2024093002859842","03002","Top 20 shareholders","VEN","2024-09-30"
"2024093002859843","03002","Top 20 shareholders","BTH","2024-09-30"
"2024093002859847","03002","Top 20 shareholders","GSM","2024-09-30"
"2024093002859848","03002","Top 20 shareholders","BCA","2024-09-30"
"2024093002859852","03002","Top 20 shareholders","PUR","2024-09-30"
"2024093002859856","03002","Top 20 shareholders","MKR","2024-09-30"
"2024093002859858","03002","Top 20 shareholders","JBY","2024-09-30"
"2024093002859863","02002","Change in substantial holding","DUG","2024-09-30"
"2024093002859864","02002","Change in substantial holding","VVA","2024-09-30"
"2024093002859866","02003","Ceasing to be substantial holder","SRG","2024-09-30"
"2024093002859867","03002","Top 20 shareholders","CHL","2024-09-30"
"2024093002859872","03002","Top 20 shareholders","GML","2024-09-30"
"2024093002859874","02003","Ceasing to be substantial holder","DTL","2024-09-30"
"2024093002859877","03002","Top 20 shareholders","AFA","2024-09-30"
"2024093002859889","02003","Ceasing to be substantial holder","DRR","2024-09-30"
"2024093002859892","03002","Top 20 shareholders","SRK","2024-09-30"
"2024093002859896","02003","Ceasing to be substantial holder","DMP","2024-09-30"
"2024093002859897","03002","Top 20 shareholders","AYT","2024-09-30"
"2024093002859899","03002","Top 20 shareholders","EWC","2024-09-30"
"2024093002859900","02003","Ceasing to be substantial holder","SHV","2024-09-30"
"2024093002859901","03002","Top 20 shareholders","DCC","2024-09-30"
