"Filename","RepType Code","Description","Ticker","Date"
"2024101702868005","03002","Top 20 shareholders","GL1","2024-10-17"
"2024101702868006","02002","Change in substantial holding","RWC","2024-10-17"
"2024101702868007","02002","Change in substantial holding","DYL","2024-10-17"
"2024101702868009","02001","Becoming substantial holder","MYR","2024-10-17"
"2024101702868013","02003","Ceasing to be substantial holder","CGF","2024-10-17"
"2024101702868015","02002","Change in substantial holding","BOE","2024-10-17"
"2024101702868018","02003","Ceasing to be substantial holder","RRL","2024-10-17"
"2024101702868019","02001","Becoming substantial holder","NWH","2024-10-17"
"2024101702868020","02002","Change in substantial holding","SDR","2024-10-17"
"2024101702868021","02003","Ceasing to be substantial holder","ACL","2024-10-17"
"2024101702868022","02003","Ceasing to be substantial holder","PRN","2024-10-17"
"2024101702868023","02003","Ceasing to be substantial holder","WA1","2024-10-17"
"2024101702868024","02003","Ceasing to be substantial holder","NHF","2024-10-17"
"2024101702868025","02003","Ceasing to be substantial holder","GWA","2024-10-17"
"2024101702868033","02002","Change in substantial holding","QOR","2024-10-17"
"2024101702868041","02002","Change in substantial holding","VN8","2024-10-17"
"2024101702868045","02001","Becoming substantial holder","XF1","2024-10-17"
"2024101702868046","02001","Becoming substantial holder","XF1","2024-10-17"
"2024101702868055","02001","Becoming substantial holder","LRS","2024-10-17"
"2024101702868061","02003","Ceasing to be substantial holder","EP1","2024-10-17"
"2024101702868065","02001","Becoming substantial holder","IMM","2024-10-17"
"2024101802868088","03002","Top 20 shareholders","FBR","2024-10-18"
"2024101802868089","03002","Top 20 shareholders","PDI","2024-10-18"
"2024101802868114","02002","Change in substantial holding","IMM","2024-10-18"
"2024101802868116","03002","Top 20 shareholders","A1M","2024-10-18"
"2024101802868135","03002","Top 20 shareholders","MYX","2024-10-18"
"2024101802868148","02002","Change in substantial holding","E33","2024-10-18"
"2024101802868150","02002","Change in substantial holding","E33","2024-10-18"
"2024101802868172","03002","Top 20 shareholders","RMC","2024-10-18"
"2024101802868218","03002","Top 20 shareholders","CMM","2024-10-18"
"2024101802868253","03002","Top 20 shareholders","MXI","2024-10-18"
"2024101802868267","03002","Top 20 shareholders","GLL","2024-10-18"
"2024101802868269","03002","Top 20 shareholders","TBN","2024-10-18"
"2024101802868294","02002","Change in substantial holding","NTD","2024-10-18"
"2024101802868295","02002","Change in substantial holding","NTD","2024-10-18"
"2024101802868296","03002","Top 20 shareholders","PAI","2024-10-18"
"2024101802868299","03002","Top 20 shareholders","NWH","2024-10-18"
"2024101802868322","03002","Top 20 shareholders","COD","2024-10-18"
"2024101802868365","03002","Top 20 shareholders","LDR","2024-10-18"
"2024101802868366","03002","Top 20 shareholders","MCE","2024-10-18"
"2024101802868405","03002","Top 20 shareholders","CLV","2024-10-18"
"2024101802868430","03002","Top 20 shareholders","POS","2024-10-18"
"2024101802868438","02002","Change in substantial holding","ASE","2024-10-18"
"2024101802868449","02002","Change in substantial holding","ASE","2024-10-18"
"2024101802868457","02001","Becoming substantial holder","1MC","2024-10-18"
"2024101802868463","03002","Top 20 shareholders","CYP","2024-10-18"
"2024101802868500","03002","Top 20 shareholders","EMR","2024-10-18"
"2024101802868520","03002","Top 20 shareholders","MGX","2024-10-18"
"2024101802868529","02002","Change in substantial holding","TWR","2024-10-18"
"2024101802868531","02003","Ceasing to be substantial holder","JMS","2024-10-18"
