"Filename","RepType Code","Description","Ticker","Date"
"2025011602903825","02003","Ceasing to be substantial holder","MSB","2025-01-16"
"2025011602903826","02003","Ceasing to be substantial holder","SDR","2025-01-16"
"2025011602903834","02002","Change in substantial holding","LEX","2025-01-16"
"2025011602903835","02002","Change in substantial holding","ERM","2025-01-16"
"2025011602903838","02001","Becoming substantial holder","CMM","2025-01-16"
"2025011602903847","02002","Change in substantial holding","ASX","2025-01-16"
"2025011602903849","02001","Becoming substantial holder","KAR","2025-01-16"
"2025011702903881","02002","Change in substantial holding","VN8","2025-01-17"
"2025011702903883","02002","Change in substantial holding","HPI","2025-01-17"
"2025011702903908","02002","Change in substantial holding","PER","2025-01-17"
"2025011702903940","02002","Change in substantial holding","FND","2025-01-17"
"2025011702903961","02002","Change in substantial holding","MXR","2025-01-17"
"2025011702903970","02002","Change in substantial holding","TX3","2025-01-17"
"2025011702903972","02002","Change in substantial holding","AAU","2025-01-17"
"2025011702903983","02002","Change in substantial holding","BSN","2025-01-17"
"2025011702903991","02002","Change in substantial holding","CYM","2025-01-17"
"2025011702903993","02002","Change in substantial holding","HLX","2025-01-17"
"2025011702903998","02002","Change in substantial holding","MXR","2025-01-17"
"2025011702904006","03002","Top 20 shareholders","HLX","2025-01-17"
"2025011702904022","02002","Change in substantial holding","HFR","2025-01-17"
"2025011702904045","02003","Ceasing to be substantial holder","BSN","2025-01-17"
"2025011702904049","02001","Becoming substantial holder","A2M","2025-01-17"
"2025011702904055","02003","Ceasing to be substantial holder","DYM","2025-01-17"
"2025011702904069","02002","Change in substantial holding","MME","2025-01-17"
"2025011702904074","02002","Change in substantial holding","PAT","2025-01-17"
"2025011702904092","02002","Change in substantial holding","MDR","2025-01-17"
"2025011702904120","02003","Ceasing to be substantial holder","SRL","2025-01-17"
"2025011702904131","02002","Change in substantial holding","ACF","2025-01-17"
"2025011702904146","02001","Becoming substantial holder","HRZ","2025-01-17"
"2025012002904185","02003","Ceasing to be substantial holder","IRE","2025-01-20"
"2025012002904392","02001","Becoming substantial holder","MDR","2025-01-20"
"2025012002904407","02002","Change in substantial holding","ARC","2025-01-20"
"2025012002904436","02003","Ceasing to be substantial holder","AOF","2025-01-20"
"2025012002904452","02001","Becoming substantial holder","M4M","2025-01-20"
"2025012002904501","02001","Becoming substantial holder","CNI","2025-01-20"
"2025012002904506","02001","Becoming substantial holder","DEG","2025-01-20"
"2025012002904522","02002","Change in substantial holding","AOF","2025-01-20"
"2025012002904535","02003","Ceasing to be substantial holder","APX","2025-01-20"
"2025012002904545","02002","Change in substantial holding","KAM","2025-01-20"
"2025012002904563","02001","Becoming substantial holder","ERM","2025-01-20"
"2025012002904564","02001","Becoming substantial holder","BSN","2025-01-20"
"2025012002904567","02002","Change in substantial holding","SRI","2025-01-20"
"2025012102904608","02001","Becoming substantial holder","MIN","2025-01-21"
"2025012102904609","02001","Becoming substantial holder","DRO","2025-01-21"
"2025012102904615","02002","Change in substantial holding","PDN","2025-01-21"
"2025012102904628","02002","Change in substantial holding","GOW","2025-01-21"
"2025012102904705","02001","Becoming substantial holder","CWY","2025-01-21"
"2025012102904721","02002","Change in substantial holding","RHI","2025-01-21"
"2025012102904735","02003","Ceasing to be substantial holder","SDR","2025-01-21"
"2025012102904751","02002","Change in substantial holding","IME","2025-01-21"
