"Filename","RepType Code","Description","Ticker","Date"
"2024080802836549","02002","Change in substantial holding","LAT","2024-08-08"
"2024080802836552","02002","Change in substantial holding","MLM","2024-08-08"
"2024080802836602","03002","Top 20 shareholders","TCL","2024-08-08"
"2024080802836603","02002","Change in substantial holding","AI1","2024-08-08"
"2024080802836614","02002","Change in substantial holding","SNT","2024-08-08"
"2024080802836619","03002","Top 20 shareholders","MGR","2024-08-08"
"2024080802836633","03002","Top 20 shareholders","PGF","2024-08-08"
"2024080802836661","02002","Change in substantial holding","DDB","2024-08-08"
"2024080802836682","03002","Top 20 shareholders","TA1","2024-08-08"
"2024080802836688","02002","Change in substantial holding","C79","2024-08-08"
"2024080802836735","02002","Change in substantial holding","MLM","2024-08-08"
"2024080802836755","03002","Top 20 shareholders","TCF","2024-08-08"
"2024080802836789","02002","Change in substantial holding","TSO","2024-08-08"
"2024080802836791","02001","Becoming substantial holder","SNX","2024-08-08"
"2024080802836803","02002","Change in substantial holding","E33","2024-08-08"
"2024080802836815","02003","Ceasing to be substantial holder","ATX","2024-08-08"
"2024080802836822","02001","Becoming substantial holder","29M","2024-08-08"
"2024080802836826","02002","Change in substantial holding","PSQ","2024-08-08"
"2024080802836829","02003","Ceasing to be substantial holder","TVN","2024-08-08"
"2024080802836834","02003","Ceasing to be substantial holder","RED","2024-08-08"
"2024080802836856","02002","Change in substantial holding","FAR","2024-08-08"
"2024080802836862","02001","Becoming substantial holder","NRZ","2024-08-08"
"2024080802836865","02002","Change in substantial holding","IEL","2024-08-08"
"2024080802836869","02002","Change in substantial holding","BFL","2024-08-08"
"2024080802836870","02001","Becoming substantial holder","ATR","2024-08-08"
"2024080802836874","02002","Change in substantial holding","RFG","2024-08-08"
"2024080802836875","02002","Change in substantial holding","BFL","2024-08-08"
"2024080802836879","02001","Becoming substantial holder","KAL","2024-08-08"
"2024080802836881","02002","Change in substantial holding","BCB","2024-08-08"
"2024080802836899","02002","Change in substantial holding","FRM","2024-08-08"
"2024080802836900","02002","Change in substantial holding","LYC","2024-08-08"
"2024080802836901","02002","Change in substantial holding","FRM","2024-08-08"
"2024080802836909","02002","Change in substantial holding","WGX","2024-08-08"
"2024080802836911","02001","Becoming substantial holder","DMP","2024-08-08"
"2024080802836914","02002","Change in substantial holding","WBC","2024-08-08"
"2024080802836915","02003","Ceasing to be substantial holder","WOR","2024-08-08"
"2024080802836930","02002","Change in substantial holding","NAM","2024-08-08"
"2024080802836933","02003","Ceasing to be substantial holder","INA","2024-08-08"
"2024080802836944","02003","Ceasing to be substantial holder","DCG","2024-08-08"
"2024080802836949","02003","Ceasing to be substantial holder","RFG","2024-08-08"
"2024080902836960","03002","Top 20 shareholders","NCK","2024-08-09"
"2024080902836971","02003","Ceasing to be substantial holder","SDF","2024-08-09"
"2024080902836972","03002","Top 20 shareholders","REA","2024-08-09"
"2024080902836982","02002","Change in substantial holding","IPL","2024-08-09"
"2024080902836994","02001","Becoming substantial holder","WGX","2024-08-09"
"2024080902836995","02001","Becoming substantial holder","CUV","2024-08-09"
"2024080902836996","02001","Becoming substantial holder","GYG","2024-08-09"
"2024080902837006","02002","Change in substantial holding","BGL","2024-08-09"
"2024080902837007","02002","Change in substantial holding","PXX","2024-08-09"
"2024080902837024","02002","Change in substantial holding","5GN","2024-08-09"
