"Filename","RepType Code","Description","Ticker","Date"
"2024082602843345","02003","Ceasing to be substantial holder","MTS","2024-08-26"
"2024082602843350","02003","Ceasing to be substantial holder","PTM","2024-08-26"
"2024082602843352","02003","Ceasing to be substantial holder","WGX","2024-08-26"
"2024082602843360","02002","Change in substantial holding","EGL","2024-08-26"
"2024082602843361","02001","Becoming substantial holder","LRS","2024-08-26"
"2024082602843362","03002","Top 20 shareholders","PCI","2024-08-26"
"2024082602843364","03002","Top 20 shareholders","EDC","2024-08-26"
"2024082602843369","03002","Top 20 shareholders","ARC","2024-08-26"
"2024082602843372","02002","Change in substantial holding","MGH","2024-08-26"
"2024082602843375","02001","Becoming substantial holder","PRN","2024-08-26"
"2024082602843376","02001","Becoming substantial holder","ARB","2024-08-26"
"2024082602843379","02001","Becoming substantial holder","WGX","2024-08-26"
"2024082602843386","02003","Ceasing to be substantial holder","ACL","2024-08-26"
"2024082602843387","03002","Top 20 shareholders","CF1","2024-08-26"
"2024082602843389","02002","Change in substantial holding","CNU","2024-08-26"
"2024082602843394","02002","Change in substantial holding","NUF","2024-08-26"
"2024082602843396","02001","Becoming substantial holder","AUN","2024-08-26"
"2024082602843398","02002","Change in substantial holding","GEM","2024-08-26"
"2024082602843399","02002","Change in substantial holding","CIW","2024-08-26"
"2024082602843400","02002","Change in substantial holding","SSM","2024-08-26"
"2024082602843401","02002","Change in substantial holding","LIC","2024-08-26"
"2024082602843402","03002","Top 20 shareholders","FSA","2024-08-26"
"2024082602843407","03002","Top 20 shareholders","MPR","2024-08-26"
"2024082602843414","02003","Ceasing to be substantial holder","CTT","2024-08-26"
"2024082602843415","03002","Top 20 shareholders","NTI","2024-08-26"
"2024082602843417","02002","Change in substantial holding","INA","2024-08-26"
"2024082602843418","02002","Change in substantial holding","BDT","2024-08-26"
"2024082702843429","03002","Top 20 shareholders","VSL","2024-08-27"
"2024082702843437","03002","Top 20 shareholders","CNU","2024-08-27"
"2024082702843439","02003","Ceasing to be substantial holder","COH","2024-08-27"
"2024082702843446","02003","Ceasing to be substantial holder","CHC","2024-08-27"
"2024082702843449","02003","Ceasing to be substantial holder","PSI","2024-08-27"
"2024082702843451","03002","Top 20 shareholders","QHL","2024-08-27"
"2024082702843454","03002","Top 20 shareholders","SDR","2024-08-27"
"2024082702843459","03002","Top 20 shareholders","JLG","2024-08-27"
"2024082702843462","03002","Top 20 shareholders","EVZ","2024-08-27"
"2024082702843464","03002","Top 20 shareholders","GYG","2024-08-27"
"2024082702843489","02003","Ceasing to be substantial holder","DOW","2024-08-27"
"2024082702843506","03002","Top 20 shareholders","ACE","2024-08-27"
"2024082702843520","03002","Top 20 shareholders","B4P","2024-08-27"
"2024082702843521","03002","Top 20 shareholders","UBN","2024-08-27"
"2024082702843523","02002","Change in substantial holding","PBH","2024-08-27"
"2024082702843526","03002","Top 20 shareholders","ANG","2024-08-27"
"2024082702843529","03002","Top 20 shareholders","MMS","2024-08-27"
"2024082702843531","03002","Top 20 shareholders","PPE","2024-08-27"
"2024082702843540","03002","Top 20 shareholders","HCF","2024-08-27"
"2024082702843544","03002","Top 20 shareholders","BHP","2024-08-27"
"2024082702843573","03002","Top 20 shareholders","SWF","2024-08-27"
"2024082702843574","03002","Top 20 shareholders","RDY","2024-08-27"
"2024082702843577","03002","Top 20 shareholders","QFE","2024-08-27"
