"Filename","RepType Code","Description","Ticker","Date"
"2024090202847640","02001","Becoming substantial holder","MTC","2024-09-02"
"2024090202847651","02002","Change in substantial holding","RZI","2024-09-02"
"2024090202847656","02002","Change in substantial holding","RZI","2024-09-02"
"2024090202847668","02003","Ceasing to be substantial holder","DDB","2024-09-02"
"2024090202847669","02003","Ceasing to be substantial holder","DDB","2024-09-02"
"2024090202847672","02002","Change in substantial holding","DUN","2024-09-02"
"2024090202847674","03002","Top 20 shareholders","MFF","2024-09-02"
"2024090202847685","02003","Ceasing to be substantial holder","PTM","2024-09-02"
"2024090202847686","02003","Ceasing to be substantial holder","AMD","2024-09-02"
"2024090202847690","02002","Change in substantial holding","BSL","2024-09-02"
"2024090202847696","02002","Change in substantial holding","SNG","2024-09-02"
"2024090202847698","02002","Change in substantial holding","DMP","2024-09-02"
"2024090202847699","02002","Change in substantial holding","CCX","2024-09-02"
"2024090202847700","02001","Becoming substantial holder","PSQ","2024-09-02"
"2024090202847758","02002","Change in substantial holding","KAR","2024-09-02"
"2024090202847762","02002","Change in substantial holding","WAF","2024-09-02"
"2024090202847766","02003","Ceasing to be substantial holder","NAN","2024-09-02"
"2024090202847767","02001","Becoming substantial holder","PTM","2024-09-02"
"2024090202847770","02001","Becoming substantial holder","SIG","2024-09-02"
"2024090202847777","02001","Becoming substantial holder","VEA","2024-09-02"
"2024090202847779","02001","Becoming substantial holder","DAL","2024-09-02"
"2024090202847780","02002","Change in substantial holding","WGX","2024-09-02"
"2024090202847786","02001","Becoming substantial holder","NTU","2024-09-02"
"2024090202847787","02001","Becoming substantial holder","NTU","2024-09-02"
"2024090202847789","02003","Ceasing to be substantial holder","NTU","2024-09-02"
"2024090202847792","02001","Becoming substantial holder","PRN","2024-09-02"
"2024090202847810","02001","Becoming substantial holder","CTT","2024-09-02"
"2024090202847812","02002","Change in substantial holding","MP1","2024-09-02"
"2024090202847833","02001","Becoming substantial holder","FBR","2024-09-02"
"2024090202847834","02003","Ceasing to be substantial holder","RFG","2024-09-02"
"2024090202847837","02003","Ceasing to be substantial holder","RFG","2024-09-02"
"2024090302847844","02001","Becoming substantial holder","WAF","2024-09-03"
"2024090302847875","02002","Change in substantial holding","RUL","2024-09-03"
"2024090302848038","02002","Change in substantial holding","SRX","2024-09-03"
"2024090302848047","02003","Ceasing to be substantial holder","SRX","2024-09-03"
"2024090302848090","02002","Change in substantial holding","TOP","2024-09-03"
"2024090302848113","02002","Change in substantial holding","DUN","2024-09-03"
"2024090302848134","02001","Becoming substantial holder","CHC","2024-09-03"
"2024090302848135","02002","Change in substantial holding","ST1","2024-09-03"
"2024090302848172","02002","Change in substantial holding","COF","2024-09-03"
"2024090302848199","02002","Change in substantial holding","GTK","2024-09-03"
"2024090302848201","02002","Change in substantial holding","CAJ","2024-09-03"
"2024090302848224","02002","Change in substantial holding","ILU","2024-09-03"
"2024090302848233","02002","Change in substantial holding","IDX","2024-09-03"
"2024090302848235","02002","Change in substantial holding","TEK","2024-09-03"
"2024090302848239","02001","Becoming substantial holder","HCD","2024-09-03"
"2024090302848247","02002","Change in substantial holding","SGA","2024-09-03"
"2024090302848249","02002","Change in substantial holding","WDS","2024-09-03"
"2024090302848254","02002","Change in substantial holding","MP1","2024-09-03"
"2024090302848262","02002","Change in substantial holding","KAR","2024-09-03"
