"Filename","RepType Code","Description","Ticker","Date"
"2024022702777965","02001","Becoming substantial holder","NUF","2024-02-27"
"2024022702777974","02003","Ceasing to be substantial holder","AW1","2024-02-27"
"2024022702777987","02003","Ceasing to be substantial holder","TAH","2024-02-27"
"2024022702778000","02003","Ceasing to be substantial holder","ORR","2024-02-27"
"2024022702778002","02003","Ceasing to be substantial holder","APM","2024-02-27"
"2024022702778006","02003","Ceasing to be substantial holder","DOW","2024-02-27"
"2024022702778008","02002","Change in substantial holding","MTS","2024-02-27"
"2024022702778011","02001","Becoming substantial holder","WBT","2024-02-27"
"2024022702778012","02002","Change in substantial holding","CSR","2024-02-27"
"2024022702778013","02001","Becoming substantial holder","ZIP","2024-02-27"
"2024022702778014","02003","Ceasing to be substantial holder","INA","2024-02-27"
"2024022702778016","02001","Becoming substantial holder","MYX","2024-02-27"
"2024022702778017","02003","Ceasing to be substantial holder","ING","2024-02-27"
"2024022702778019","02001","Becoming substantial holder","COE","2024-02-27"
"2024022702778020","02002","Change in substantial holding","BDX","2024-02-27"
"2024022702778021","03002","Top 20 shareholders","NGE","2024-02-27"
"2024022702778054","02002","Change in substantial holding","TDO","2024-02-27"
"2024022702778055","02003","Ceasing to be substantial holder","SHG","2024-02-27"
"2024022702778082","03002","Top 20 shareholders","FHE","2024-02-27"
"2024022802778088","03002","Top 20 shareholders","VGL","2024-02-28"
"2024022802778100","02001","Becoming substantial holder","CUV","2024-02-28"
"2024022802778108","02002","Change in substantial holding","I88","2024-02-28"
"2024022802778144","02002","Change in substantial holding","IR1","2024-02-28"
"2024022802778208","03002","Top 20 shareholders","RKT","2024-02-28"
"2024022802778253","03002","Top 20 shareholders","DSE","2024-02-28"
"2024022802778286","03002","Top 20 shareholders","DRO","2024-02-28"
"2024022802778364","03002","Top 20 shareholders","FGG","2024-02-28"
"2024022802778372","02002","Change in substantial holding","CXZ","2024-02-28"
"2024022802778376","02001","Becoming substantial holder","SLC","2024-02-28"
"2024022802778503","02001","Becoming substantial holder","SBM","2024-02-28"
"2024022802778556","02001","Becoming substantial holder","FND","2024-02-28"
"2024022802778585","03002","Top 20 shareholders","KDY","2024-02-28"
"2024022802778595","02001","Becoming substantial holder","REM","2024-02-28"
"2024022802778596","02002","Change in substantial holding","REM","2024-02-28"
"2024022802778597","02002","Change in substantial holding","REM","2024-02-28"
"2024022802778599","02002","Change in substantial holding","REM","2024-02-28"
"2024022802778601","02001","Becoming substantial holder","LGL","2024-02-28"
"2024022802778687","02003","Ceasing to be substantial holder","SLC","2024-02-28"
"2024022802778690","02002","Change in substantial holding","MX1","2024-02-28"
"2024022802778693","02002","Change in substantial holding","BBN","2024-02-28"
"2024022802778698","03002","Top 20 shareholders","URF","2024-02-28"
"2024022802778711","02002","Change in substantial holding","SRX","2024-02-28"
"2024022802778716","02002","Change in substantial holding","VIT","2024-02-28"
"2024022802778718","02003","Ceasing to be substantial holder","SLC","2024-02-28"
"2024022802778721","02001","Becoming substantial holder","ZIP","2024-02-28"
"2024022802778722","02002","Change in substantial holding","GCX","2024-02-28"
"2024022802778727","02003","Ceasing to be substantial holder","SLC","2024-02-28"
"2024022802778729","02002","Change in substantial holding","EMS","2024-02-28"
"2024022802778733","02003","Ceasing to be substantial holder","SLC","2024-02-28"
"2024022802778757","02001","Becoming substantial holder","PLY","2024-02-28"
