"Filename","RepType Code","Description","Ticker","Date"
"2024121702895488","02002","Change in substantial holding","SBM","2024-12-17"
"2024121702895507","02002","Change in substantial holding","PSQ","2024-12-17"
"2024121702895559","02002","Change in substantial holding","HPI","2024-12-17"
"2024121702895595","03002","Top 20 shareholders","ARD","2024-12-17"
"2024121702895655","02002","Change in substantial holding","LOT","2024-12-17"
"2024121702895668","02003","Ceasing to be substantial holder","FEG","2024-12-17"
"2024121702895694","02001","Becoming substantial holder","ADA","2024-12-17"
"2024121702895729","02002","Change in substantial holding","RNV","2024-12-17"
"2024121702895737","03002","Top 20 shareholders","DGT","2024-12-17"
"2024121702895774","02001","Becoming substantial holder","GDA","2024-12-17"
"2024121702895777","02003","Ceasing to be substantial holder","AGR","2024-12-17"
"2024121702895790","02003","Ceasing to be substantial holder","OEC","2024-12-17"
"2024121702895827","02003","Ceasing to be substantial holder","PSQ","2024-12-17"
"2024121702895841","02001","Becoming substantial holder","SPK","2024-12-17"
"2024121702895862","02002","Change in substantial holding","OEC","2024-12-17"
"2024121702895886","02001","Becoming substantial holder","KAR","2024-12-17"
"2024121702895901","02002","Change in substantial holding","VEN","2024-12-17"
"2024121702895912","02001","Becoming substantial holder","TAH","2024-12-17"
"2024121702895926","02001","Becoming substantial holder","CKF","2024-12-17"
"2024121702895929","02002","Change in substantial holding","BLZ","2024-12-17"
"2024121702895931","02002","Change in substantial holding","BLZ","2024-12-17"
"2024121702895938","02002","Change in substantial holding","LOT","2024-12-17"
"2024121702895941","02002","Change in substantial holding","ENT","2024-12-17"
"2024121702895952","02003","Ceasing to be substantial holder","BGE","2024-12-17"
"2024121702895970","02003","Ceasing to be substantial holder","OEC","2024-12-17"
"2024121702895980","02003","Ceasing to be substantial holder","IMD","2024-12-17"
"2024121702895982","02002","Change in substantial holding","PNT","2024-12-17"
"2024121702895986","02002","Change in substantial holding","ICN","2024-12-17"
"2024121702896004","02001","Becoming substantial holder","IMD","2024-12-17"
"2024121702896005","02003","Ceasing to be substantial holder","NHF","2024-12-17"
"2024121702896012","02002","Change in substantial holding","LRS","2024-12-17"
"2024121802896068","02002","Change in substantial holding","GPR","2024-12-18"
"2024121802896069","02002","Change in substantial holding","GPR","2024-12-18"
"2024121802896072","02003","Ceasing to be substantial holder","PPT","2024-12-18"
"2024121802896093","02003","Ceasing to be substantial holder","MSB","2024-12-18"
"2024121802896094","02003","Ceasing to be substantial holder","IDX","2024-12-18"
"2024121802896102","02001","Becoming substantial holder","TSO","2024-12-18"
"2024121802896108","02003","Ceasing to be substantial holder","CST","2024-12-18"
"2024121802896112","02002","Change in substantial holding","NVQ","2024-12-18"
"2024121802896119","02002","Change in substantial holding","GPR","2024-12-18"
"2024121802896122","02002","Change in substantial holding","GPR","2024-12-18"
"2024121802896123","02001","Becoming substantial holder","CST","2024-12-18"
"2024121802896124","02002","Change in substantial holding","KSN","2024-12-18"
"2024121802896126","02002","Change in substantial holding","ZMI","2024-12-18"
"2024121802896127","02003","Ceasing to be substantial holder","PRN","2024-12-18"
"2024121802896128","02002","Change in substantial holding","ZMI","2024-12-18"
"2024121802896129","02002","Change in substantial holding","VRX","2024-12-18"
"2024121802896216","02002","Change in substantial holding","HPI","2024-12-18"
"2024121802896218","02002","Change in substantial holding","WYX","2024-12-18"
"2024121802896229","02002","Change in substantial holding","BVR","2024-12-18"
