"Filename","RepType Code","Description","Ticker","Date"
"2024050102801986","02002","Change in substantial holding","TIE","2024-05-01"
"2024050102802019","02001","Becoming substantial holder","FFM","2024-05-01"
"2024050102802061","02001","Becoming substantial holder","NPM","2024-05-01"
"2024050102802129","02003","Ceasing to be substantial holder","DYL","2024-05-01"
"2024050102802138","03002","Top 20 shareholders","FFG","2024-05-01"
"2024050102802155","02002","Change in substantial holding","LNK","2024-05-01"
"2024050102802158","02002","Change in substantial holding","SOV","2024-05-01"
"2024050102802164","02001","Becoming substantial holder","ALV","2024-05-01"
"2024050102802171","02002","Change in substantial holding","AUI","2024-05-01"
"2024050102802188","02003","Ceasing to be substantial holder","PEB","2024-05-01"
"2024050102802189","02003","Ceasing to be substantial holder","SKO","2024-05-01"
"2024050102802191","02003","Ceasing to be substantial holder","SNZ","2024-05-01"
"2024050102802192","02003","Ceasing to be substantial holder","HGH","2024-05-01"
"2024050102802252","02002","Change in substantial holding","BDX","2024-05-01"
"2024050102802253","02002","Change in substantial holding","AV1","2024-05-01"
"2024050102802255","02002","Change in substantial holding","L1M","2024-05-01"
"2024050102802260","02001","Becoming substantial holder","PIL","2024-05-01"
"2024050102802265","02001","Becoming substantial holder","LNU","2024-05-01"
"2024050102802272","02001","Becoming substantial holder","ARX","2024-05-01"
"2024050102802273","02001","Becoming substantial holder","CEN","2024-05-01"
"2024050102802274","02001","Becoming substantial holder","FRW","2024-05-01"
"2024050102802276","02001","Becoming substantial holder","IFT","2024-05-01"
"2024050102802277","02001","Becoming substantial holder","PEB","2024-05-01"
"2024050102802278","02001","Becoming substantial holder","SKO","2024-05-01"
"2024050102802279","02001","Becoming substantial holder","VHT","2024-05-01"
"2024050102802280","02001","Becoming substantial holder","HGH","2024-05-01"
"2024050102802281","02001","Becoming substantial holder","SNZ","2024-05-01"
"2024050102802284","02003","Ceasing to be substantial holder","ORI","2024-05-01"
"2024050102802286","02002","Change in substantial holding","SKC","2024-05-01"
"2024050102802309","02001","Becoming substantial holder","TEA","2024-05-01"
"2024050102802310","02001","Becoming substantial holder","TEA","2024-05-01"
"2024050102802329","02003","Ceasing to be substantial holder","PYC","2024-05-01"
"2024050102802334","02001","Becoming substantial holder","CHN","2024-05-01"
"2024050102802336","02001","Becoming substantial holder","TLG","2024-05-01"
"2024050102802337","02003","Ceasing to be substantial holder","WEB","2024-05-01"
"2024050102802341","02002","Change in substantial holding","WIA","2024-05-01"
"2024050102802354","02003","Ceasing to be substantial holder","CCP","2024-05-01"
"2024050102802357","02003","Ceasing to be substantial holder","ADR","2024-05-01"
"2024050102802358","02002","Change in substantial holding","CVN","2024-05-01"
"2024050102802386","02003","Ceasing to be substantial holder","XPN","2024-05-01"
"2024050102802394","02001","Becoming substantial holder","WOR","2024-05-01"
"2024050102802399","02002","Change in substantial holding","SB2","2024-05-01"
"2024050102802404","02001","Becoming substantial holder","TNE","2024-05-01"
"2024050202802434","02001","Becoming substantial holder","WOR","2024-05-02"
"2024050202802436","02001","Becoming substantial holder","IEL","2024-05-02"
"2024050202802536","02002","Change in substantial holding","TIE","2024-05-02"
"2024050202802543","02002","Change in substantial holding","BLD","2024-05-02"
"2024050202802550","02003","Ceasing to be substantial holder","WOR","2024-05-02"
"2024050202802616","02001","Becoming substantial holder","BMO","2024-05-02"
"2024050202802618","02002","Change in substantial holding","MSB","2024-05-02"
