"Filename","RepType Code","Description","Ticker","Date"
"2024040402791995","02002","Change in substantial holding","MIO","2024-04-04"
"2024040402792001","02001","Becoming substantial holder","MZZ","2024-04-04"
"2024040402792010","02001","Becoming substantial holder","A2B","2024-04-04"
"2024040402792040","02001","Becoming substantial holder","ARC","2024-04-04"
"2024040402792057","02003","Ceasing to be substantial holder","ALD","2024-04-04"
"2024040402792105","02002","Change in substantial holding","CBE","2024-04-04"
"2024040402792110","02002","Change in substantial holding","SGM","2024-04-04"
"2024040402792115","02002","Change in substantial holding","LPE","2024-04-04"
"2024040402792117","02002","Change in substantial holding","MXI","2024-04-04"
"2024040402792118","02001","Becoming substantial holder","DSK","2024-04-04"
"2024040402792119","02001","Becoming substantial holder","GTI","2024-04-04"
"2024040402792138","02002","Change in substantial holding","ST1","2024-04-04"
"2024040402792153","02002","Change in substantial holding","CXL","2024-04-04"
"2024040402792154","02002","Change in substantial holding","CXL","2024-04-04"
"2024040402792155","02002","Change in substantial holding","CSR","2024-04-04"
"2024040402792167","02002","Change in substantial holding","AMN","2024-04-04"
"2024040402792170","02002","Change in substantial holding","SLC","2024-04-04"
"2024040402792177","02002","Change in substantial holding","92E","2024-04-04"
"2024040402792178","02002","Change in substantial holding","BCN","2024-04-04"
"2024040402792181","02001","Becoming substantial holder","CAI","2024-04-04"
"2024040402792188","02003","Ceasing to be substantial holder","RCR","2024-04-04"
"2024040402792195","02002","Change in substantial holding","BKT","2024-04-04"
"2024040402792199","02001","Becoming substantial holder","RED","2024-04-04"
"2024040402792200","02002","Change in substantial holding","ALU","2024-04-04"
"2024040402792205","02003","Ceasing to be substantial holder","ALQ","2024-04-04"
"2024040402792206","02001","Becoming substantial holder","AWC","2024-04-04"
"2024040402792207","02001","Becoming substantial holder","EDV","2024-04-04"
"2024040402792208","02002","Change in substantial holding","IGO","2024-04-04"
"2024040402792210","02001","Becoming substantial holder","IPL","2024-04-04"
"2024040402792211","02001","Becoming substantial holder","KAR","2024-04-04"
"2024040402792212","02003","Ceasing to be substantial holder","TLS","2024-04-04"
"2024040402792220","02002","Change in substantial holding","NHC","2024-04-04"
"2024040502792284","02002","Change in substantial holding","TOU","2024-04-05"
"2024040502792285","02002","Change in substantial holding","MCM","2024-04-05"
"2024040502792287","02002","Change in substantial holding","GTI","2024-04-05"
"2024040502792309","02002","Change in substantial holding","SVW","2024-04-05"
"2024040502792333","02003","Ceasing to be substantial holder","MAP","2024-04-05"
"2024040502792488","02001","Becoming substantial holder","A2M","2024-04-05"
"2024040502792500","02003","Ceasing to be substantial holder","TOT","2024-04-05"
"2024040502792515","03002","Top 20 shareholders","NXS","2024-04-05"
"2024040502792523","02002","Change in substantial holding","ST1","2024-04-05"
"2024040502792546","02003","Ceasing to be substantial holder","NVQ","2024-04-05"
"2024040502792557","02001","Becoming substantial holder","RGS","2024-04-05"
"2024040502792565","02002","Change in substantial holding","BLD","2024-04-05"
"2024040502792590","02002","Change in substantial holding","CR1","2024-04-05"
"2024040502792597","02001","Becoming substantial holder","SYR","2024-04-05"
"2024040502792599","02003","Ceasing to be substantial holder","IEL","2024-04-05"
"2024040502792601","02001","Becoming substantial holder","AUN","2024-04-05"
"2024040502792603","02001","Becoming substantial holder","BGD","2024-04-05"
"2024040502792604","02003","Ceasing to be substantial holder","VNT","2024-04-05"
