"Filename","RepType Code","Description","Ticker","Date"
"2025010202900068","02002","Change in substantial holding","GCM","2025-01-02"
"2025010202900090","02001","Becoming substantial holder","KAR","2025-01-02"
"2025010202900118","02001","Becoming substantial holder","CYM","2025-01-02"
"2025010202900126","02002","Change in substantial holding","CDX","2025-01-02"
"2025010202900128","02001","Becoming substantial holder","ELS","2025-01-02"
"2025010202900132","02002","Change in substantial holding","ADA","2025-01-02"
"2025010202900134","02002","Change in substantial holding","OZM","2025-01-02"
"2025010202900156","02002","Change in substantial holding","ADT","2025-01-02"
"2025010202900158","02001","Becoming substantial holder","AUB","2025-01-02"
"2025010202900159","02002","Change in substantial holding","DMP","2025-01-02"
"2025010202900161","02003","Ceasing to be substantial holder","EMR","2025-01-02"
"2025010202900162","02002","Change in substantial holding","JBH","2025-01-02"
"2025010202900163","02003","Ceasing to be substantial holder","SDR","2025-01-02"
"2025010202900165","02001","Becoming substantial holder","SIQ","2025-01-02"
"2025010202900166","02003","Ceasing to be substantial holder","VAU","2025-01-02"
"2025010202900167","02002","Change in substantial holding","ZIP","2025-01-02"
"2025010202900171","02003","Ceasing to be substantial holder","SGF","2025-01-02"
"2025010202900172","02003","Ceasing to be substantial holder","LRS","2025-01-02"
"2025010302900206","02002","Change in substantial holding","PDN","2025-01-03"
"2025010302900207","02003","Ceasing to be substantial holder","BWP","2025-01-03"
"2025010302900209","02003","Ceasing to be substantial holder","NC6","2025-01-03"
"2025010302900210","02002","Change in substantial holding","ARV","2025-01-03"
"2025010302900211","02003","Ceasing to be substantial holder","HDN","2025-01-03"
"2025010302900230","02002","Change in substantial holding","KNM","2025-01-03"
"2025010302900236","02001","Becoming substantial holder","ELS","2025-01-03"
"2025010302900281","02001","Becoming substantial holder","CG1","2025-01-03"
"2025010302900329","02001","Becoming substantial holder","MAP","2025-01-03"
"2025010302900339","02002","Change in substantial holding","SFY","2025-01-03"
"2025010302900432","02003","Ceasing to be substantial holder","EQR","2025-01-03"
"2025010302900436","02002","Change in substantial holding","ELS","2025-01-03"
"2025010302900438","02002","Change in substantial holding","SXG","2025-01-03"
"2025010302900454","02001","Becoming substantial holder","SGF","2025-01-03"
"2025010302900456","02002","Change in substantial holding","SB2","2025-01-03"
"2025010302900464","02001","Becoming substantial holder","LRS","2025-01-03"
"2025010302900470","02002","Change in substantial holding","QHL","2025-01-03"
"2025010302900484","02002","Change in substantial holding","PDN","2025-01-03"
"2025010302900485","02002","Change in substantial holding","SIG","2025-01-03"
"2025010602900593","02001","Becoming substantial holder","5GN","2025-01-06"
"2025010602900595","02003","Ceasing to be substantial holder","5GN","2025-01-06"
"2025010602900598","02002","Change in substantial holding","HPI","2025-01-06"
"2025010602900617","02001","Becoming substantial holder","SXG","2025-01-06"
"2025010602900668","02002","Change in substantial holding","IPH","2025-01-06"
"2025010602900685","02001","Becoming substantial holder","1TT","2025-01-06"
"2025010602900687","02002","Change in substantial holding","SB2","2025-01-06"
"2025010602900701","02003","Ceasing to be substantial holder","MKL","2025-01-06"
"2025010602900743","02001","Becoming substantial holder","PER","2025-01-06"
"2025010602900745","02001","Becoming substantial holder","KAR","2025-01-06"
"2025010602900756","02002","Change in substantial holding","WC8","2025-01-06"
"2025010602900788","02003","Ceasing to be substantial holder","PLS","2025-01-06"
"2025010602900808","02001","Becoming substantial holder","GCM","2025-01-06"
