"Filename","RepType Code","Description","Ticker","Date"
"2024122702899042","02001","Becoming substantial holder","MSB","2024-12-27"
"2024122702899043","02002","Change in substantial holding","PDN","2024-12-27"
"2024122702899044","02003","Ceasing to be substantial holder","SIQ","2024-12-27"
"2024122702899046","02003","Ceasing to be substantial holder","SGR","2024-12-27"
"2024122702899047","02003","Ceasing to be substantial holder","KAR","2024-12-27"
"2024122702899054","02002","Change in substantial holding","NVA","2024-12-27"
"2024122702899055","02002","Change in substantial holding","MND","2024-12-27"
"2024122702899056","02001","Becoming substantial holder","MFG","2024-12-27"
"2024122702899057","02002","Change in substantial holding","TLC","2024-12-27"
"2024122702899059","02001","Becoming substantial holder","DRO","2024-12-27"
"2024122702899063","02002","Change in substantial holding","GOR","2024-12-27"
"2024122702899068","02001","Becoming substantial holder","DMP","2024-12-27"
"2024122702899069","02001","Becoming substantial holder","BWP","2024-12-27"
"2024122702899072","02002","Change in substantial holding","EVN","2024-12-27"
"2024122702899073","02002","Change in substantial holding","RSG","2024-12-27"
"2024122702899074","02002","Change in substantial holding","WGX","2024-12-27"
"2024122702899149","02002","Change in substantial holding","ROC","2024-12-27"
"2024122702899177","02003","Ceasing to be substantial holder","SDR","2024-12-27"
"2024122702899191","02002","Change in substantial holding","LGM","2024-12-27"
"2024122702899192","02002","Change in substantial holding","IEL","2024-12-27"
"2024122702899193","02001","Becoming substantial holder","AEE","2024-12-27"
"2024122702899194","02002","Change in substantial holding","LGM","2024-12-27"
"2024122702899195","02002","Change in substantial holding","LGM","2024-12-27"
"2024122702899201","02001","Becoming substantial holder","DCL","2024-12-27"
"2024122702899203","02001","Becoming substantial holder","AWJ","2024-12-27"
"2024122702899207","02001","Becoming substantial holder","AVJ","2024-12-27"
"2024122702899211","02003","Ceasing to be substantial holder","HIQ","2024-12-27"
"2024122702899216","02002","Change in substantial holding","29M","2024-12-27"
"2024122702899217","02002","Change in substantial holding","ATG","2024-12-27"
"2024122702899236","02001","Becoming substantial holder","BRE","2024-12-27"
"2024122702899238","02003","Ceasing to be substantial holder","AEL","2024-12-27"
"2024122702899240","02003","Ceasing to be substantial holder","IMD","2024-12-27"
"2024122702899241","02001","Becoming substantial holder","KAR","2024-12-27"
"2024122702899242","02001","Becoming substantial holder","WGX","2024-12-27"
"2024122702899245","02001","Becoming substantial holder","IMD","2024-12-27"
"2024122702899246","02003","Ceasing to be substantial holder","PRN","2024-12-27"
"2024122702899249","02003","Ceasing to be substantial holder","WGX","2024-12-27"
"2024122702899254","02003","Ceasing to be substantial holder","CMM","2024-12-27"
"2024122702899255","02003","Ceasing to be substantial holder","IMD","2024-12-27"
"2024122702899257","02003","Ceasing to be substantial holder","KAR","2024-12-27"
"2024122702899277","02003","Ceasing to be substantial holder","SGR","2024-12-27"
"2024122702899287","02002","Change in substantial holding","PDN","2024-12-27"
"2024123002899302","02002","Change in substantial holding","VNT","2024-12-30"
"2024123002899303","02003","Ceasing to be substantial holder","HPI","2024-12-30"
"2024123002899304","02003","Ceasing to be substantial holder","BWP","2024-12-30"
"2024123002899309","02002","Change in substantial holding","AM5","2024-12-30"
"2024123002899312","02002","Change in substantial holding","DY6","2024-12-30"
"2024123002899324","02002","Change in substantial holding","ZMI","2024-12-30"
"2024123002899357","02002","Change in substantial holding","HPI","2024-12-30"
"2024123002899394","02002","Change in substantial holding","TCF","2024-12-30"
