"Filename","RepType Code","Description","Ticker","Date"
"2024021902774139","02001","Becoming substantial holder","DTL","2024-02-19"
"2024021902774149","02001","Becoming substantial holder","WAF","2024-02-19"
"2024021902774151","02001","Becoming substantial holder","DOW","2024-02-19"
"2024021902774153","02001","Becoming substantial holder","PRN","2024-02-19"
"2024021902774154","02001","Becoming substantial holder","IEL","2024-02-19"
"2024022002774207","02002","Change in substantial holding","NPR","2024-02-20"
"2024022002774208","02001","Becoming substantial holder","TIE","2024-02-20"
"2024022002774211","02001","Becoming substantial holder","IMD","2024-02-20"
"2024022002774212","02001","Becoming substantial holder","WAF","2024-02-20"
"2024022002774214","02001","Becoming substantial holder","TIE","2024-02-20"
"2024022002774215","02002","Change in substantial holding","NPR","2024-02-20"
"2024022002774387","02001","Becoming substantial holder","IMD","2024-02-20"
"2024022002774484","02001","Becoming substantial holder","NPR","2024-02-20"
"2024022002774511","02002","Change in substantial holding","AN1","2024-02-20"
"2024022002774513","02001","Becoming substantial holder","OML","2024-02-20"
"2024022002774573","02002","Change in substantial holding","NPR","2024-02-20"
"2024022002774575","03002","Top 20 shareholders","BBL","2024-02-20"
"2024022002774584","02002","Change in substantial holding","ARX","2024-02-20"
"2024022002774604","02001","Becoming substantial holder","WAG","2024-02-20"
"2024022002774605","02001","Becoming substantial holder","WAG","2024-02-20"
"2024022002774606","02001","Becoming substantial holder","WAG","2024-02-20"
"2024022002774616","02001","Becoming substantial holder","BLX","2024-02-20"
"2024022002774618","02001","Becoming substantial holder","BLX","2024-02-20"
"2024022002774622","02001","Becoming substantial holder","WAG","2024-02-20"
"2024022002774631","02002","Change in substantial holding","IMM","2024-02-20"
"2024022002774633","02002","Change in substantial holding","CTT","2024-02-20"
"2024022002774636","02002","Change in substantial holding","CHK","2024-02-20"
"2024022002774653","02001","Becoming substantial holder","KAU","2024-02-20"
"2024022002774662","02001","Becoming substantial holder","EP1","2024-02-20"
"2024022002774679","02001","Becoming substantial holder","FAR","2024-02-20"
"2024022002774684","02001","Becoming substantial holder","ALU","2024-02-20"
"2024022002774686","02001","Becoming substantial holder","IMD","2024-02-20"
"2024022002774687","02001","Becoming substantial holder","DTL","2024-02-20"
"2024022002774688","02002","Change in substantial holding","WAF","2024-02-20"
"2024022002774695","02003","Ceasing to be substantial holder","BOE","2024-02-20"
"2024022002774696","02003","Ceasing to be substantial holder","IPL","2024-02-20"
"2024022002774697","02001","Becoming substantial holder","MP1","2024-02-20"
"2024022102774713","03002","Top 20 shareholders","ILU","2024-02-21"
"2024022102774761","03002","Top 20 shareholders","SIQ","2024-02-21"
"2024022102774762","02003","Ceasing to be substantial holder","CHN","2024-02-21"
"2024022102774763","02003","Ceasing to be substantial holder","CXO","2024-02-21"
"2024022102774801","03002","Top 20 shareholders","FCL","2024-02-21"
"2024022102774853","03002","Top 20 shareholders","SCG","2024-02-21"
"2024022102774867","03002","Top 20 shareholders","IRE","2024-02-21"
"2024022102774874","02002","Change in substantial holding","L1M","2024-02-21"
"2024022102774875","03002","Top 20 shareholders","VEA","2024-02-21"
"2024022102774886","03002","Top 20 shareholders","VEA","2024-02-21"
"2024022102774888","03002","Top 20 shareholders","SCW","2024-02-21"
"2024022102774898","03002","Top 20 shareholders","VNT","2024-02-21"
"2024022102774905","03002","Top 20 shareholders","SCA","2024-02-21"
