"Filename","RepType Code","Description","Ticker","Date"
"2024092702858266","03002","Top 20 shareholders","GWA","2024-09-27"
"2024092702858269","02002","Change in substantial holding","ASL","2024-09-27"
"2024092702858271","02002","Change in substantial holding","MTH","2024-09-27"
"2024092702858292","03002","Top 20 shareholders","EV1","2024-09-27"
"2024092702858298","03002","Top 20 shareholders","EGR","2024-09-27"
"2024092702858300","03002","Top 20 shareholders","DGL","2024-09-27"
"2024092702858309","03002","Top 20 shareholders","SOC","2024-09-27"
"2024092702858313","03002","Top 20 shareholders","ION","2024-09-27"
"2024092702858319","03002","Top 20 shareholders","KLS","2024-09-27"
"2024092702858327","03002","Top 20 shareholders","X2M","2024-09-27"
"2024092702858336","03002","Top 20 shareholders","TAM","2024-09-27"
"2024092702858340","03002","Top 20 shareholders","SUV","2024-09-27"
"2024092702858357","03002","Top 20 shareholders","FTL","2024-09-27"
"2024092702858365","02003","Ceasing to be substantial holder","MYR","2024-09-27"
"2024092702858366","03002","Top 20 shareholders","HCW","2024-09-27"
"2024092702858367","03002","Top 20 shareholders","GRX","2024-09-27"
"2024092702858369","03002","Top 20 shareholders","HDN","2024-09-27"
"2024092702858374","03002","Top 20 shareholders","RRR","2024-09-27"
"2024092702858401","03002","Top 20 shareholders","IPX","2024-09-27"
"2024092702858412","03002","Top 20 shareholders","QPM","2024-09-27"
"2024092702858416","03002","Top 20 shareholders","ACF","2024-09-27"
"2024092702858431","03002","Top 20 shareholders","CXO","2024-09-27"
"2024092702858432","02002","Change in substantial holding","E33","2024-09-27"
"2024092702858435","02002","Change in substantial holding","E33","2024-09-27"
"2024092702858458","03002","Top 20 shareholders","SCT","2024-09-27"
"2024092702858459","03002","Top 20 shareholders","GDI","2024-09-27"
"2024092702858463","02002","Change in substantial holding","SRX","2024-09-27"
"2024092702858468","03002","Top 20 shareholders","BTE","2024-09-27"
"2024092702858470","03002","Top 20 shareholders","AHK","2024-09-27"
"2024092702858477","03002","Top 20 shareholders","FDR","2024-09-27"
"2024092702858481","03002","Top 20 shareholders","TPW","2024-09-27"
"2024092702858495","03002","Top 20 shareholders","ZEO","2024-09-27"
"2024092702858508","03002","Top 20 shareholders","SGQ","2024-09-27"
"2024092702858516","02002","Change in substantial holding","BTR","2024-09-27"
"2024092702858521","03002","Top 20 shareholders","DVP","2024-09-27"
"2024092702858525","03002","Top 20 shareholders","PRO","2024-09-27"
"2024092702858537","03002","Top 20 shareholders","INA","2024-09-27"
"2024092702858540","02002","Change in substantial holding","ZMI","2024-09-27"
"2024092702858544","02002","Change in substantial holding","ZMI","2024-09-27"
"2024092702858567","03002","Top 20 shareholders","WC1","2024-09-27"
"2024092702858570","03002","Top 20 shareholders","1TT","2024-09-27"
"2024092702858571","03002","Top 20 shareholders","BGE","2024-09-27"
"2024092702858594","02001","Becoming substantial holder","LRL","2024-09-27"
"2024092702858596","03002","Top 20 shareholders","JPR","2024-09-27"
"2024092702858615","03002","Top 20 shareholders","E25","2024-09-27"
"2024092702858618","03002","Top 20 shareholders","FFI","2024-09-27"
"2024092702858622","03002","Top 20 shareholders","CVR","2024-09-27"
"2024092702858633","03002","Top 20 shareholders","ID8","2024-09-27"
"2024092702858637","03002","Top 20 shareholders","DME","2024-09-27"
"2024092702858646","03002","Top 20 shareholders","SNL","2024-09-27"
