"Filename","RepType Code","Description","Ticker","Date"
"2025020702910627","02002","Change in substantial holding","LGM","2025-02-07"
"2025020702910645","02003","Ceasing to be substantial holder","MGL","2025-02-07"
"2025020702910660","02002","Change in substantial holding","JHX","2025-02-07"
"2025020702910665","03002","Top 20 shareholders","RLF","2025-02-07"
"2025020702910677","02002","Change in substantial holding","MSV","2025-02-07"
"2025020702910684","02001","Becoming substantial holder","SGM","2025-02-07"
"2025020702910700","03002","Top 20 shareholders","AXL","2025-02-07"
"2025020702910745","02002","Change in substantial holding","MVF","2025-02-07"
"2025020702910776","02002","Change in substantial holding","VEN","2025-02-07"
"2025020702910781","02002","Change in substantial holding","MGL","2025-02-07"
"2025020702910783","02002","Change in substantial holding","HLS","2025-02-07"
"2025020702910793","02001","Becoming substantial holder","KAR","2025-02-07"
"2025020702910802","02002","Change in substantial holding","SKC","2025-02-07"
"2025020702910808","02002","Change in substantial holding","AAL","2025-02-07"
"2025020702910809","02002","Change in substantial holding","PPE","2025-02-07"
"2025020702910817","02002","Change in substantial holding","CIW","2025-02-07"
"2025020702910839","02003","Ceasing to be substantial holder","KAR","2025-02-07"
"2025020702910852","02002","Change in substantial holding","MEC","2025-02-07"
"2025020702910856","02002","Change in substantial holding","WJL","2025-02-07"
"2025020702910868","02001","Becoming substantial holder","KAR","2025-02-07"
"2025020702910871","02002","Change in substantial holding","IFL","2025-02-07"
"2025020702910888","02003","Ceasing to be substantial holder","BRG","2025-02-07"
"2025020702910892","02002","Change in substantial holding","WGX","2025-02-07"
"2025020702910893","02003","Ceasing to be substantial holder","POD","2025-02-07"
"2025020702910894","02003","Ceasing to be substantial holder","POD","2025-02-07"
"2025021002910922","02003","Ceasing to be substantial holder","MIN","2025-02-10"
"2025021002910923","02001","Becoming substantial holder","AD8","2025-02-10"
"2025021002910999","02002","Change in substantial holding","VN8","2025-02-10"
"2025021002911001","02002","Change in substantial holding","RHK","2025-02-10"
"2025021002911002","02002","Change in substantial holding","MXR","2025-02-10"
"2025021002911007","02002","Change in substantial holding","CYB","2025-02-10"
"2025021002911009","02002","Change in substantial holding","5GN","2025-02-10"
"2025021002911026","02001","Becoming substantial holder","MAT","2025-02-10"
"2025021002911039","02002","Change in substantial holding","HPI","2025-02-10"
"2025021002911131","02002","Change in substantial holding","JAN","2025-02-10"
"2025021002911153","02003","Ceasing to be substantial holder","SVG","2025-02-10"
"2025021002911199","02002","Change in substantial holding","MXR","2025-02-10"
"2025021002911203","02003","Ceasing to be substantial holder","RRL","2025-02-10"
"2025021002911205","02001","Becoming substantial holder","MGL","2025-02-10"
"2025021002911222","02002","Change in substantial holding","JAN","2025-02-10"
"2025021002911236","02001","Becoming substantial holder","MAU","2025-02-10"
"2025021002911243","02003","Ceasing to be substantial holder","EBG","2025-02-10"
"2025021002911261","02003","Ceasing to be substantial holder","DEG","2025-02-10"
"2025021002911319","02003","Ceasing to be substantial holder","KAR","2025-02-10"
"2025021002911330","02002","Change in substantial holding","SMP","2025-02-10"
"2025021002911341","02002","Change in substantial holding","MYR","2025-02-10"
"2025021002911348","02001","Becoming substantial holder","MM8","2025-02-10"
"2025021002911349","02002","Change in substantial holding","MM8","2025-02-10"
"2025021002911352","02002","Change in substantial holding","MM8","2025-02-10"
"2025021002911372","02002","Change in substantial holding","PPL","2025-02-10"
