"Filename","RepType Code","Description","Ticker","Date"
"2024123002899413","02002","Change in substantial holding","EMP","2024-12-30"
"2024123002899415","02002","Change in substantial holding","29M","2024-12-30"
"2024123002899422","02001","Becoming substantial holder","BSN","2024-12-30"
"2024123002899428","02001","Becoming substantial holder","MXR","2024-12-30"
"2024123002899454","02002","Change in substantial holding","RLC","2024-12-30"
"2024123002899495","02001","Becoming substantial holder","TAH","2024-12-30"
"2024123002899520","02002","Change in substantial holding","BSL","2024-12-30"
"2024123002899521","02001","Becoming substantial holder","CDX","2024-12-30"
"2024123002899522","02002","Change in substantial holding","TNC","2024-12-30"
"2024123002899523","02001","Becoming substantial holder","AL3","2024-12-30"
"2024123002899533","02001","Becoming substantial holder","C7A","2024-12-30"
"2024123002899548","02003","Ceasing to be substantial holder","A2M","2024-12-30"
"2024123002899551","02002","Change in substantial holding","SKY","2024-12-30"
"2024123002899554","02002","Change in substantial holding","AZJ","2024-12-30"
"2024123002899555","02001","Becoming substantial holder","DEG","2024-12-30"
"2024123002899556","02001","Becoming substantial holder","SIQ","2024-12-30"
"2024123002899557","02002","Change in substantial holding","VNT","2024-12-30"
"2024123102899590","02003","Ceasing to be substantial holder","HMD","2024-12-31"
"2024123102899602","02003","Ceasing to be substantial holder","PDN","2024-12-31"
"2024123102899664","02003","Ceasing to be substantial holder","AFA","2024-12-31"
"2024123102899665","02001","Becoming substantial holder","AFA","2024-12-31"
"2024123102899682","02002","Change in substantial holding","MXR","2024-12-31"
"2024123102899756","02002","Change in substantial holding","SRN","2024-12-31"
"2024123102899757","02002","Change in substantial holding","CYP","2024-12-31"
"2024123102899779","02001","Becoming substantial holder","EMP","2024-12-31"
"2024123102899785","02002","Change in substantial holding","MXR","2024-12-31"
"2024123102899795","03002","Top 20 shareholders","M8S","2024-12-31"
"2024123102899798","02003","Ceasing to be substantial holder","SLH","2024-12-31"
"2024123102899823","02002","Change in substantial holding","CDX","2024-12-31"
"2024123102899831","02001","Becoming substantial holder","EMP","2024-12-31"
"2024123102899840","02001","Becoming substantial holder","1TT","2024-12-31"
"2025010202899851","02002","Change in substantial holding","WGR","2025-01-02"
"2025010202899852","02001","Becoming substantial holder","WGR","2025-01-02"
"2025010202899853","02001","Becoming substantial holder","TAL","2025-01-02"
"2025010202899856","02003","Ceasing to be substantial holder","AUB","2025-01-02"
"2025010202899857","02002","Change in substantial holding","HUB","2025-01-02"
"2025010202899859","02002","Change in substantial holding","IAG","2025-01-02"
"2025010202899861","02003","Ceasing to be substantial holder","SIQ","2025-01-02"
"2025010202899870","02001","Becoming substantial holder","SGR","2025-01-02"
"2025010202899872","02001","Becoming substantial holder","MMS","2025-01-02"
"2025010202899874","02001","Becoming substantial holder","BWP","2025-01-02"
"2025010202899883","02002","Change in substantial holding","BMG","2025-01-02"
"2025010202899915","02001","Becoming substantial holder","AON","2025-01-02"
"2025010202899943","02002","Change in substantial holding","VVA","2025-01-02"
"2025010202899999","02001","Becoming substantial holder","TNC","2025-01-02"
"2025010202900024","02001","Becoming substantial holder","RUL","2025-01-02"
"2025010202900030","02002","Change in substantial holding","EMP","2025-01-02"
"2025010202900039","02002","Change in substantial holding","BMG","2025-01-02"
"2025010202900064","02002","Change in substantial holding","DRA","2025-01-02"
"2025010202900065","02001","Becoming substantial holder","DCC","2025-01-02"
