"Filename","RepType Code","Description","Ticker","Date"
"2024032002786972","02003","Ceasing to be substantial holder","GBZ","2024-03-20"
"2024032002786977","02001","Becoming substantial holder","GBZ","2024-03-20"
"2024032002787006","02001","Becoming substantial holder","CLV","2024-03-20"
"2024032002787025","02002","Change in substantial holding","SGR","2024-03-20"
"2024032002787031","02001","Becoming substantial holder","SBM","2024-03-20"
"2024032002787034","02002","Change in substantial holding","LBL","2024-03-20"
"2024032002787038","02002","Change in substantial holding","LOT","2024-03-20"
"2024032002787049","03002","Top 20 shareholders","TSL","2024-03-20"
"2024032002787061","02001","Becoming substantial holder","SDF","2024-03-20"
"2024032002787067","02003","Ceasing to be substantial holder","SDF","2024-03-20"
"2024032002787068","02001","Becoming substantial holder","M4M","2024-03-20"
"2024032002787088","02002","Change in substantial holding","AEI","2024-03-20"
"2024032002787090","02001","Becoming substantial holder","CHL","2024-03-20"
"2024032002787091","02001","Becoming substantial holder","SLC","2024-03-20"
"2024032002787104","02003","Ceasing to be substantial holder","SDF","2024-03-20"
"2024032002787105","02002","Change in substantial holding","CNU","2024-03-20"
"2024032002787107","02003","Ceasing to be substantial holder","Z2U","2024-03-20"
"2024032002787113","02002","Change in substantial holding","A1N","2024-03-20"
"2024032002787114","03002","Top 20 shareholders","HCD","2024-03-20"
"2024032002787119","02002","Change in substantial holding","LIC","2024-03-20"
"2024032002787131","02001","Becoming substantial holder","PXA","2024-03-20"
"2024032002787144","02002","Change in substantial holding","DUB","2024-03-20"
"2024032002787146","02002","Change in substantial holding","DUB","2024-03-20"
"2024032002787151","02003","Ceasing to be substantial holder","SRX","2024-03-20"
"2024032002787155","02002","Change in substantial holding","LNK","2024-03-20"
"2024032002787156","02001","Becoming substantial holder","RED","2024-03-20"
"2024032002787158","02003","Ceasing to be substantial holder","ALQ","2024-03-20"
"2024032002787159","02003","Ceasing to be substantial holder","AD8","2024-03-20"
"2024032002787160","02003","Ceasing to be substantial holder","DYL","2024-03-20"
"2024032002787161","02002","Change in substantial holding","BOE","2024-03-20"
"2024032002787162","02001","Becoming substantial holder","BWP","2024-03-20"
"2024032002787163","02003","Ceasing to be substantial holder","HLS","2024-03-20"
"2024032002787164","02002","Change in substantial holding","IMD","2024-03-20"
"2024032002787165","02002","Change in substantial holding","IGO","2024-03-20"
"2024032002787166","02003","Ceasing to be substantial holder","IPL","2024-03-20"
"2024032002787168","02002","Change in substantial holding","RNT","2024-03-20"
"2024032002787170","02003","Ceasing to be substantial holder","MP1","2024-03-20"
"2024032002787172","02003","Ceasing to be substantial holder","NXT","2024-03-20"
"2024032002787177","02002","Change in substantial holding","PPT","2024-03-20"
"2024032002787179","02002","Change in substantial holding","YOW","2024-03-20"
"2024032002787187","02002","Change in substantial holding","AEE","2024-03-20"
"2024032002787188","02003","Ceasing to be substantial holder","SYA","2024-03-20"
"2024032102787216","02001","Becoming substantial holder","AVD","2024-03-21"
"2024032102787221","02001","Becoming substantial holder","KAR","2024-03-21"
"2024032102787225","02001","Becoming substantial holder","IPH","2024-03-21"
"2024032102787226","02001","Becoming substantial holder","KAR","2024-03-21"
"2024032102787231","02002","Change in substantial holding","NRX","2024-03-21"
"2024032102787242","02001","Becoming substantial holder","BOE","2024-03-21"
"2024032102787243","02001","Becoming substantial holder","XRO","2024-03-21"
"2024032102787262","02003","Ceasing to be substantial holder","A2M","2024-03-21"
