"Filename","RepType Code","Description","Ticker","Date"
"2024080102834748","02002","Change in substantial holding","AVR","2024-08-01"
"2024080102834757","02003","Ceasing to be substantial holder","CUV","2024-08-01"
"2024080102834759","02003","Ceasing to be substantial holder","EML","2024-08-01"
"2024080102834760","02003","Ceasing to be substantial holder","SYR","2024-08-01"
"2024080102834761","02001","Becoming substantial holder","BRG","2024-08-01"
"2024080202834796","02002","Change in substantial holding","CXZ","2024-08-02"
"2024080202834811","02002","Change in substantial holding","AUC","2024-08-02"
"2024080202834813","02003","Ceasing to be substantial holder","KPG","2024-08-02"
"2024080202834815","02001","Becoming substantial holder","KPG","2024-08-02"
"2024080202834817","02001","Becoming substantial holder","NEC","2024-08-02"
"2024080202834837","02002","Change in substantial holding","NAM","2024-08-02"
"2024080202834847","02002","Change in substantial holding","PSQ","2024-08-02"
"2024080202834850","02002","Change in substantial holding","LRK","2024-08-02"
"2024080202834999","02003","Ceasing to be substantial holder","GDG","2024-08-02"
"2024080202835008","02002","Change in substantial holding","OPL","2024-08-02"
"2024080202835009","02001","Becoming substantial holder","ACL","2024-08-02"
"2024080202835043","02002","Change in substantial holding","LRK","2024-08-02"
"2024080202835045","02001","Becoming substantial holder","ACL","2024-08-02"
"2024080202835054","03002","Top 20 shareholders","DTR","2024-08-02"
"2024080202835070","02001","Becoming substantial holder","SDF","2024-08-02"
"2024080202835071","02002","Change in substantial holding","EGR","2024-08-02"
"2024080202835073","02002","Change in substantial holding","AHX","2024-08-02"
"2024080202835083","02001","Becoming substantial holder","AMA","2024-08-02"
"2024080202835085","02002","Change in substantial holding","WRK","2024-08-02"
"2024080202835100","02002","Change in substantial holding","SPL","2024-08-02"
"2024080202835101","02001","Becoming substantial holder","GC1","2024-08-02"
"2024080202835125","02001","Becoming substantial holder","EML","2024-08-02"
"2024080202835126","02003","Ceasing to be substantial holder","FLT","2024-08-02"
"2024080202835137","02001","Becoming substantial holder","MVF","2024-08-02"
"2024080202835139","02002","Change in substantial holding","KM1","2024-08-02"
"2024080202835148","02001","Becoming substantial holder","PSI","2024-08-02"
"2024080202835166","02003","Ceasing to be substantial holder","BWP","2024-08-02"
"2024080202835168","02001","Becoming substantial holder","SDF","2024-08-02"
"2024080202835171","02001","Becoming substantial holder","WOR","2024-08-02"
"2024080202835181","02001","Becoming substantial holder","ACL","2024-08-02"
"2024080202835192","02002","Change in substantial holding","PVE","2024-08-02"
"2024080202835193","02002","Change in substantial holding","SB2","2024-08-02"
"2024080202835205","02002","Change in substantial holding","SB2","2024-08-02"
"2024080502835218","02003","Ceasing to be substantial holder","MOV","2024-08-05"
"2024080502835222","02001","Becoming substantial holder","WAF","2024-08-05"
"2024080502835231","02001","Becoming substantial holder","LOT","2024-08-05"
"2024080502835232","02003","Ceasing to be substantial holder","TLX","2024-08-05"
"2024080502835234","02001","Becoming substantial holder","DOW","2024-08-05"
"2024080502835236","02003","Ceasing to be substantial holder","NEC","2024-08-05"
"2024080502835307","02002","Change in substantial holding","SIH","2024-08-05"
"2024080502835375","02002","Change in substantial holding","BGL","2024-08-05"
"2024080502835396","02002","Change in substantial holding","PSQ","2024-08-05"
"2024080502835428","02002","Change in substantial holding","DRX","2024-08-05"
"2024080502835444","02002","Change in substantial holding","CTT","2024-08-05"
"2024080502835504","03002","Top 20 shareholders","POW","2024-08-05"
