"Filename","RepType Code","Description","Ticker","Date"
"2024082802844343","03002","Top 20 shareholders","FMG","2024-08-28"
"2024082802844347","03002","Top 20 shareholders","KAM","2024-08-28"
"2024082802844364","03002","Top 20 shareholders","HMI","2024-08-28"
"2024082802844366","03002","Top 20 shareholders","COG","2024-08-28"
"2024082802844409","03002","Top 20 shareholders","APA","2024-08-28"
"2024082802844416","03002","Top 20 shareholders","AVJ","2024-08-28"
"2024082802844419","03002","Top 20 shareholders","CCR","2024-08-28"
"2024082802844422","03002","Top 20 shareholders","BGT","2024-08-28"
"2024082802844452","03002","Top 20 shareholders","CBL","2024-08-28"
"2024082802844458","03002","Top 20 shareholders","HZN","2024-08-28"
"2024082802844463","03002","Top 20 shareholders","EML","2024-08-28"
"2024082802844478","03002","Top 20 shareholders","STW","2024-08-28"
"2024082802844493","03002","Top 20 shareholders","PSQ","2024-08-28"
"2024082802844496","03002","Top 20 shareholders","WBT","2024-08-28"
"2024082802844513","03002","Top 20 shareholders","HM1","2024-08-28"
"2024082802844518","02001","Becoming substantial holder","AUE","2024-08-28"
"2024082802844522","03002","Top 20 shareholders","A3D","2024-08-28"
"2024082802844528","03002","Top 20 shareholders","WXO","2024-08-28"
"2024082802844539","03002","Top 20 shareholders","BUB","2024-08-28"
"2024082802844543","03002","Top 20 shareholders","WAX","2024-08-28"
"2024082802844548","03002","Top 20 shareholders","BEO","2024-08-28"
"2024082802844550","03002","Top 20 shareholders","CHL","2024-08-28"
"2024082802844553","02002","Change in substantial holding","SB2","2024-08-28"
"2024082802844560","03002","Top 20 shareholders","ADO","2024-08-28"
"2024082802844610","02002","Change in substantial holding","SRX","2024-08-28"
"2024082802844612","03002","Top 20 shareholders","WAR","2024-08-28"
"2024082802844631","02003","Ceasing to be substantial holder","AX1","2024-08-28"
"2024082802844661","02001","Becoming substantial holder","SW1","2024-08-28"
"2024082802844683","03002","Top 20 shareholders","EGN","2024-08-28"
"2024082802844690","03002","Top 20 shareholders","MIR","2024-08-28"
"2024082802844703","02001","Becoming substantial holder","WA1","2024-08-28"
"2024082802844704","03002","Top 20 shareholders","INV","2024-08-28"
"2024082802844708","02002","Change in substantial holding","IBG","2024-08-28"
"2024082802844721","03002","Top 20 shareholders","AXE","2024-08-28"
"2024082802844729","03002","Top 20 shareholders","TYR","2024-08-28"
"2024082802844730","03002","Top 20 shareholders","ZLD","2024-08-28"
"2024082802844733","02003","Ceasing to be substantial holder","SYR","2024-08-28"
"2024082802844736","02001","Becoming substantial holder","JLG","2024-08-28"
"2024082802844746","02002","Change in substantial holding","CEH","2024-08-28"
"2024082802844752","03002","Top 20 shareholders","ZMM","2024-08-28"
"2024082802844757","02001","Becoming substantial holder","WGX","2024-08-28"
"2024082802844798","02002","Change in substantial holding","SEK","2024-08-28"
"2024082802844807","03002","Top 20 shareholders","EGH","2024-08-28"
"2024082802844823","03002","Top 20 shareholders","FPP","2024-08-28"
"2024082802844836","02002","Change in substantial holding","ONE","2024-08-28"
"2024082802844837","03002","Top 20 shareholders","BB1","2024-08-28"
"2024082802844841","02002","Change in substantial holding","ATG","2024-08-28"
"2024082802844842","03002","Top 20 shareholders","PRU","2024-08-28"
"2024082802844844","03002","Top 20 shareholders","KFM","2024-08-28"
"2024082802844852","03002","Top 20 shareholders","QRI","2024-08-28"
