"Filename","RepType Code","Description","Ticker","Date"
"2024121902897137","02001","Becoming substantial holder","G1A","2024-12-19"
"2024121902897150","02003","Ceasing to be substantial holder","IMD","2024-12-19"
"2024121902897151","02003","Ceasing to be substantial holder","CMM","2024-12-19"
"2024121902897152","02003","Ceasing to be substantial holder","INA","2024-12-19"
"2024121902897153","02003","Ceasing to be substantial holder","LOV","2024-12-19"
"2024121902897154","02001","Becoming substantial holder","PRN","2024-12-19"
"2024121902897155","02002","Change in substantial holding","IDX","2024-12-19"
"2024121902897156","02001","Becoming substantial holder","SIQ","2024-12-19"
"2024121902897158","02003","Ceasing to be substantial holder","WAF","2024-12-19"
"2024121902897159","02002","Change in substantial holding","WEB","2024-12-19"
"2024121902897160","02003","Ceasing to be substantial holder","BRG","2024-12-19"
"2024121902897161","02002","Change in substantial holding","IFL","2024-12-19"
"2024121902897162","02002","Change in substantial holding","CHC","2024-12-19"
"2024121902897168","02001","Becoming substantial holder","SGR","2024-12-19"
"2024121902897169","02002","Change in substantial holding","NAN","2024-12-19"
"2024121902897171","02001","Becoming substantial holder","DGT","2024-12-19"
"2024121902897172","02001","Becoming substantial holder","DGT","2024-12-19"
"2024121902897200","02001","Becoming substantial holder","RTR","2024-12-19"
"2024121902897202","02001","Becoming substantial holder","CHL","2024-12-19"
"2024121902897203","02002","Change in substantial holding","ARI","2024-12-19"
"2024121902897206","02002","Change in substantial holding","RGN","2024-12-19"
"2024121902897207","02003","Ceasing to be substantial holder","KZR","2024-12-19"
"2024121902897219","02003","Ceasing to be substantial holder","IDX","2024-12-19"
"2024122002897278","02001","Becoming substantial holder","CTT","2024-12-20"
"2024122002897279","02002","Change in substantial holding","AZJ","2024-12-20"
"2024122002897295","02001","Becoming substantial holder","HLI","2024-12-20"
"2024122002897388","02002","Change in substantial holding","HPI","2024-12-20"
"2024122002897397","02002","Change in substantial holding","SGP","2024-12-20"
"2024122002897433","02001","Becoming substantial holder","NTM","2024-12-20"
"2024122002897460","02002","Change in substantial holding","MWY","2024-12-20"
"2024122002897468","03002","Top 20 shareholders","EMN","2024-12-20"
"2024122002897511","02001","Becoming substantial holder","IXU","2024-12-20"
"2024122002897516","02002","Change in substantial holding","MXR","2024-12-20"
"2024122002897518","02002","Change in substantial holding","WAT","2024-12-20"
"2024122002897534","02002","Change in substantial holding","SP3","2024-12-20"
"2024122002897554","03002","Top 20 shareholders","CZN","2024-12-20"
"2024122002897607","02003","Ceasing to be substantial holder","CAJ","2024-12-20"
"2024122002897608","02001","Becoming substantial holder","ERD","2024-12-20"
"2024122002897612","02002","Change in substantial holding","ARA","2024-12-20"
"2024122002897626","02002","Change in substantial holding","DRA","2024-12-20"
"2024122002897630","02002","Change in substantial holding","DRA","2024-12-20"
"2024122002897632","03002","Top 20 shareholders","PGY","2024-12-20"
"2024122002897633","02001","Becoming substantial holder","DRA","2024-12-20"
"2024122002897682","02003","Ceasing to be substantial holder","CNU","2024-12-20"
"2024122002897700","02001","Becoming substantial holder","MHM","2024-12-20"
"2024122002897743","02002","Change in substantial holding","ATA","2024-12-20"
"2024122002897744","02003","Ceasing to be substantial holder","SPG","2024-12-20"
"2024122002897746","02003","Ceasing to be substantial holder","SPG","2024-12-20"
"2024122002897747","02003","Ceasing to be substantial holder","SPG","2024-12-20"
"2024122002897757","02002","Change in substantial holding","IFL","2024-12-20"
