"Filename","RepType Code","Description","Ticker","Date"
"2024121102893538","02003","Ceasing to be substantial holder","VN8","2024-12-11"
"2024121102893540","03002","Top 20 shareholders","NMG","2024-12-11"
"2024121102893543","02003","Ceasing to be substantial holder","BTN","2024-12-11"
"2024121102893545","02002","Change in substantial holding","WJL","2024-12-11"
"2024121102893549","02001","Becoming substantial holder","KAR","2024-12-11"
"2024121102893553","02002","Change in substantial holding","BTC","2024-12-11"
"2024121102893554","02002","Change in substantial holding","BSA","2024-12-11"
"2024121102893560","02002","Change in substantial holding","CUF","2024-12-11"
"2024121102893568","02002","Change in substantial holding","KZR","2024-12-11"
"2024121202893599","02003","Ceasing to be substantial holder","MIN","2024-12-12"
"2024121202893622","02002","Change in substantial holding","RRL","2024-12-12"
"2024121202893632","02002","Change in substantial holding","IR1","2024-12-12"
"2024121202893670","02002","Change in substantial holding","MKG","2024-12-12"
"2024121202893671","02002","Change in substantial holding","ION","2024-12-12"
"2024121202893721","02002","Change in substantial holding","HPI","2024-12-12"
"2024121202893742","02002","Change in substantial holding","VN8","2024-12-12"
"2024121202893753","02002","Change in substantial holding","SPR","2024-12-12"
"2024121202893756","02002","Change in substantial holding","GTE","2024-12-12"
"2024121202893792","02002","Change in substantial holding","14D","2024-12-12"
"2024121202893811","02003","Ceasing to be substantial holder","TMZ","2024-12-12"
"2024121202893845","02001","Becoming substantial holder","NTI","2024-12-12"
"2024121202893854","02002","Change in substantial holding","29M","2024-12-12"
"2024121202893857","02001","Becoming substantial holder","BUY","2024-12-12"
"2024121202893866","02001","Becoming substantial holder","UNT","2024-12-12"
"2024121202893872","02001","Becoming substantial holder","CNB","2024-12-12"
"2024121202893874","02002","Change in substantial holding","ORA","2024-12-12"
"2024121202893915","02001","Becoming substantial holder","OFX","2024-12-12"
"2024121202893921","02002","Change in substantial holding","MP1","2024-12-12"
"2024121202893923","02001","Becoming substantial holder","WGX","2024-12-12"
"2024121202893936","02002","Change in substantial holding","AUA","2024-12-12"
"2024121202893944","02002","Change in substantial holding","CTT","2024-12-12"
"2024121202894003","02002","Change in substantial holding","EMS","2024-12-12"
"2024121202894012","02002","Change in substantial holding","KEY","2024-12-12"
"2024121202894013","02002","Change in substantial holding","KEY","2024-12-12"
"2024121202894028","02003","Ceasing to be substantial holder","NRZ","2024-12-12"
"2024121202894033","02002","Change in substantial holding","AUA","2024-12-12"
"2024121202894052","02002","Change in substantial holding","SPR","2024-12-12"
"2024121202894053","03002","Top 20 shareholders","GHM","2024-12-12"
"2024121202894056","02002","Change in substantial holding","BSA","2024-12-12"
"2024121202894059","02002","Change in substantial holding","GTK","2024-12-12"
"2024121202894063","02002","Change in substantial holding","29M","2024-12-12"
"2024121202894066","02002","Change in substantial holding","DSK","2024-12-12"
"2024121202894067","02001","Becoming substantial holder","ACE","2024-12-12"
"2024121202894083","02002","Change in substantial holding","VBC","2024-12-12"
"2024121202894084","02001","Becoming substantial holder","AEL","2024-12-12"
"2024121202894087","02002","Change in substantial holding","SIQ","2024-12-12"
"2024121202894088","02002","Change in substantial holding","BKT","2024-12-12"
"2024121202894098","02002","Change in substantial holding","TON","2024-12-12"
"2024121202894100","03002","Top 20 shareholders","YOW","2024-12-12"
"2024121202894103","02002","Change in substantial holding","DYM","2024-12-12"
