"Filename","RepType Code","Description","Ticker","Date"
"2024020902771215","02001","Becoming substantial holder","RWC","2024-02-09"
"2024020902771224","02001","Becoming substantial holder","APX","2024-02-09"
"2024020902771225","02001","Becoming substantial holder","KGN","2024-02-09"
"2024020902771227","02001","Becoming substantial holder","IMD","2024-02-09"
"2024020902771230","02001","Becoming substantial holder","ZIP","2024-02-09"
"2024021202771248","02002","Change in substantial holding","WTN","2024-02-12"
"2024021202771249","02003","Ceasing to be substantial holder","WTN","2024-02-12"
"2024021202771254","02001","Becoming substantial holder","HAS","2024-02-12"
"2024021202771259","02002","Change in substantial holding","A2B","2024-02-12"
"2024021202771260","02002","Change in substantial holding","ATH","2024-02-12"
"2024021202771268","02002","Change in substantial holding","BSN","2024-02-12"
"2024021202771299","02002","Change in substantial holding","SI6","2024-02-12"
"2024021202771326","02002","Change in substantial holding","NGS","2024-02-12"
"2024021202771362","02002","Change in substantial holding","MLX","2024-02-12"
"2024021202771536","02002","Change in substantial holding","ASH","2024-02-12"
"2024021202771574","02002","Change in substantial holding","YOW","2024-02-12"
"2024021202771589","02001","Becoming substantial holder","PLC","2024-02-12"
"2024021202771605","02002","Change in substantial holding","CTQ","2024-02-12"
"2024021202771616","02001","Becoming substantial holder","G88","2024-02-12"
"2024021202771617","02001","Becoming substantial holder","IEL","2024-02-12"
"2024021202771624","02002","Change in substantial holding","BCI","2024-02-12"
"2024021202771629","02003","Ceasing to be substantial holder","DVR","2024-02-12"
"2024021202771655","02002","Change in substantial holding","WMA","2024-02-12"
"2024021202771656","02002","Change in substantial holding","EPX","2024-02-12"
"2024021202771658","02002","Change in substantial holding","HAS","2024-02-12"
"2024021202771660","02001","Becoming substantial holder","NPR","2024-02-12"
"2024021202771664","02002","Change in substantial holding","KPG","2024-02-12"
"2024021202771668","02003","Ceasing to be substantial holder","APX","2024-02-12"
"2024021202771669","02003","Ceasing to be substantial holder","IMD","2024-02-12"
"2024021202771670","02003","Ceasing to be substantial holder","ZIP","2024-02-12"
"2024021202771671","02002","Change in substantial holding","KAT","2024-02-12"
"2024021202771692","02003","Ceasing to be substantial holder","APX","2024-02-12"
"2024021302771709","02003","Ceasing to be substantial holder","RWC","2024-02-13"
"2024021302771720","02003","Ceasing to be substantial holder","KGN","2024-02-13"
"2024021302771845","02002","Change in substantial holding","RNO","2024-02-13"
"2024021302771948","02002","Change in substantial holding","VLS","2024-02-13"
"2024021302771949","02002","Change in substantial holding","KAM","2024-02-13"
"2024021302771981","02003","Ceasing to be substantial holder","RIE","2024-02-13"
"2024021302771991","02003","Ceasing to be substantial holder","YRL","2024-02-13"
"2024021302772007","02002","Change in substantial holding","VMC","2024-02-13"
"2024021302772008","02001","Becoming substantial holder","HAS","2024-02-13"
"2024021302772009","02001","Becoming substantial holder","ING","2024-02-13"
"2024021302772011","02002","Change in substantial holding","A2B","2024-02-13"
"2024021302772031","02001","Becoming substantial holder","ARB","2024-02-13"
"2024021302772040","02002","Change in substantial holding","JAT","2024-02-13"
"2024021302772058","02001","Becoming substantial holder","SPA","2024-02-13"
"2024021302772075","02002","Change in substantial holding","JAN","2024-02-13"
"2024021302772076","02001","Becoming substantial holder","WML","2024-02-13"
"2024021302772077","02002","Change in substantial holding","BRG","2024-02-13"
"2024021302772078","02002","Change in substantial holding","29M","2024-02-13"
