"Filename","RepType Code","Description","Ticker","Date"
"2024030702782457","02002","Change in substantial holding","PWH","2024-03-07"
"2024030702782458","02003","Ceasing to be substantial holder","TUA","2024-03-07"
"2024030702782459","02002","Change in substantial holding","PLS","2024-03-07"
"2024030702782478","02003","Ceasing to be substantial holder","PDN","2024-03-07"
"2024030702782486","02002","Change in substantial holding","CMO","2024-03-07"
"2024030702782487","02002","Change in substantial holding","CE1","2024-03-07"
"2024030702782509","02001","Becoming substantial holder","ACL","2024-03-07"
"2024030702782511","02003","Ceasing to be substantial holder","MMS","2024-03-07"
"2024030702782512","02002","Change in substantial holding","PWH","2024-03-07"
"2024030702782530","02002","Change in substantial holding","CAR","2024-03-07"
"2024030702782531","02002","Change in substantial holding","TDO","2024-03-07"
"2024030702782533","02001","Becoming substantial holder","DOW","2024-03-07"
"2024030702782534","02001","Becoming substantial holder","IRE","2024-03-07"
"2024030702782535","02003","Ceasing to be substantial holder","RWC","2024-03-07"
"2024030702782537","02003","Ceasing to be substantial holder","WEB","2024-03-07"
"2024030702782543","02003","Ceasing to be substantial holder","ZIP","2024-03-07"
"2024030702782544","02003","Ceasing to be substantial holder","TLG","2024-03-07"
"2024030702782546","02003","Ceasing to be substantial holder","IMD","2024-03-07"
"2024030702782548","02003","Ceasing to be substantial holder","INA","2024-03-07"
"2024030702782549","02003","Ceasing to be substantial holder","ACL","2024-03-07"
"2024030702782551","02003","Ceasing to be substantial holder","A2B","2024-03-07"
"2024030802782581","02001","Becoming substantial holder","ALU","2024-03-08"
"2024030802782589","02002","Change in substantial holding","CR1","2024-03-08"
"2024030802782592","02001","Becoming substantial holder","RMS","2024-03-08"
"2024030802782598","02002","Change in substantial holding","NPR","2024-03-08"
"2024030802782600","02001","Becoming substantial holder","EVN","2024-03-08"
"2024030802782680","02003","Ceasing to be substantial holder","KGN","2024-03-08"
"2024030802782681","02002","Change in substantial holding","NOV","2024-03-08"
"2024030802782692","02002","Change in substantial holding","PLS","2024-03-08"
"2024030802782693","02001","Becoming substantial holder","GRE","2024-03-08"
"2024030802782732","02002","Change in substantial holding","WHK","2024-03-08"
"2024030802782738","02002","Change in substantial holding","NSX","2024-03-08"
"2024030802782749","02002","Change in substantial holding","DDT","2024-03-08"
"2024030802782762","02002","Change in substantial holding","EGH","2024-03-08"
"2024030802782764","02002","Change in substantial holding","EGH","2024-03-08"
"2024030802782773","02002","Change in substantial holding","CBE","2024-03-08"
"2024030802782784","02002","Change in substantial holding","NSX","2024-03-08"
"2024030802782794","02002","Change in substantial holding","OBM","2024-03-08"
"2024030802782801","02002","Change in substantial holding","LCY","2024-03-08"
"2024030802782803","02002","Change in substantial holding","CMO","2024-03-08"
"2024030802782814","02001","Becoming substantial holder","SIS","2024-03-08"
"2024030802782832","02002","Change in substantial holding","LKY","2024-03-08"
"2024030802782859","02002","Change in substantial holding","SHV","2024-03-08"
"2024030802782865","02001","Becoming substantial holder","IEL","2024-03-08"
"2024030802782879","02003","Ceasing to be substantial holder","WPR","2024-03-08"
"2024030802782901","02003","Ceasing to be substantial holder","RRL","2024-03-08"
"2024030802782912","02003","Ceasing to be substantial holder","PVL","2024-03-08"
"2024030802782913","02003","Ceasing to be substantial holder","LNK","2024-03-08"
"2024030802782919","02003","Ceasing to be substantial holder","MGF","2024-03-08"
"2024030802782920","02003","Ceasing to be substantial holder","IMM","2024-03-08"
