"Filename","RepType Code","Description","Ticker","Date"
"2024103002874182","02002","Change in substantial holding","IPB","2024-10-30"
"2024103002874195","03002","Top 20 shareholders","HMX","2024-10-30"
"2024103002874198","03002","Top 20 shareholders","BUY","2024-10-30"
"2024103002874202","02003","Ceasing to be substantial holder","SEQ","2024-10-30"
"2024103002874204","02002","Change in substantial holding","FID","2024-10-30"
"2024103002874250","02002","Change in substantial holding","PLS","2024-10-30"
"2024103002874251","02003","Ceasing to be substantial holder","ZIP","2024-10-30"
"2024103002874253","03002","Top 20 shareholders","KBC","2024-10-30"
"2024103002874290","02002","Change in substantial holding","EMS","2024-10-30"
"2024103002874296","03002","Top 20 shareholders","EDE","2024-10-30"
"2024103002874303","02001","Becoming substantial holder","ACL","2024-10-30"
"2024103002874318","02003","Ceasing to be substantial holder","GWA","2024-10-30"
"2024103002874319","02002","Change in substantial holding","VNL","2024-10-30"
"2024103002874354","02002","Change in substantial holding","DUG","2024-10-30"
"2024103002874370","03002","Top 20 shareholders","HMG","2024-10-30"
"2024103002874372","02002","Change in substantial holding","PLS","2024-10-30"
"2024103002874375","03002","Top 20 shareholders","TAS","2024-10-30"
"2024103002874384","02003","Ceasing to be substantial holder","WEB","2024-10-30"
"2024103002874387","02002","Change in substantial holding","LOT","2024-10-30"
"2024103002874394","03002","Top 20 shareholders","ENR","2024-10-30"
"2024103002874402","03002","Top 20 shareholders","WBE","2024-10-30"
"2024103002874426","02002","Change in substantial holding","FND","2024-10-30"
"2024103002874429","02002","Change in substantial holding","PPG","2024-10-30"
"2024103002874461","02001","Becoming substantial holder","IPH","2024-10-30"
"2024103002874464","02002","Change in substantial holding","LRS","2024-10-30"
"2024103002874472","02002","Change in substantial holding","IRE","2024-10-30"
"2024103002874474","02001","Becoming substantial holder","CVR","2024-10-30"
"2024103002874509","03002","Top 20 shareholders","EUR","2024-10-30"
"2024103102874544","02001","Becoming substantial holder","PDN","2024-10-31"
"2024103102874553","03002","Top 20 shareholders","MHK","2024-10-31"
"2024103102874622","03002","Top 20 shareholders","PH2","2024-10-31"
"2024103102874642","03002","Top 20 shareholders","QHL","2024-10-31"
"2024103102874651","03002","Top 20 shareholders","M7T","2024-10-31"
"2024103102874670","02002","Change in substantial holding","VNL","2024-10-31"
"2024103102874716","03002","Top 20 shareholders","NAG","2024-10-31"
"2024103102874761","03002","Top 20 shareholders","AGR","2024-10-31"
"2024103102874799","02002","Change in substantial holding","E33","2024-10-31"
"2024103102874801","02002","Change in substantial holding","E33","2024-10-31"
"2024103102874855","03002","Top 20 shareholders","CAE","2024-10-31"
"2024103102874864","03002","Top 20 shareholders","ETR","2024-10-31"
"2024103102874962","03002","Top 20 shareholders","MKL","2024-10-31"
"2024103102875044","02002","Change in substantial holding","EGH","2024-10-31"
"2024103102875162","03002","Top 20 shareholders","TCO","2024-10-31"
"2024103102875182","02001","Becoming substantial holder","PVW","2024-10-31"
"2024103102875219","03002","Top 20 shareholders","ICE","2024-10-31"
"2024103102875228","03002","Top 20 shareholders","BRL","2024-10-31"
"2024103102875234","02002","Change in substantial holding","GDA","2024-10-31"
"2024103102875296","02001","Becoming substantial holder","RLC","2024-10-31"
"2024103102875308","03002","Top 20 shareholders","LEL","2024-10-31"
"2024103102875309","03002","Top 20 shareholders","SLB","2024-10-31"
