"Filename","RepType Code","Description","Ticker","Date"
"2025050102942104","02001","Becoming substantial holder","YOW","2025-05-01"
"2025050102942127","02001","Becoming substantial holder","M2R","2025-05-01"
"2025050102942157","02001","Becoming substantial holder","ARX","2025-05-01"
"2025050102942160","02001","Becoming substantial holder","PTM","2025-05-01"
"2025050102942232","02002","Change in substantial holding","OSX","2025-05-01"
"2025050102942236","02002","Change in substantial holding","PTM","2025-05-01"
"2025050102942263","02003","Ceasing to be substantial holder","HMY","2025-05-01"
"2025050102942270","02001","Becoming substantial holder","IEL","2025-05-01"
"2025050102942299","02002","Change in substantial holding","DME","2025-05-01"
"2025050102942309","02002","Change in substantial holding","ZMM","2025-05-01"
"2025050102942325","02002","Change in substantial holding","GOW","2025-05-01"
"2025050102942352","02002","Change in substantial holding","IMM","2025-05-01"
"2025050102942354","02001","Becoming substantial holder","BOT","2025-05-01"
"2025050102942369","02002","Change in substantial holding","TCF","2025-05-01"
"2025050102942378","02001","Becoming substantial holder","PTM","2025-05-01"
"2025050102942380","02002","Change in substantial holding","COI","2025-05-01"
"2025050102942382","02002","Change in substantial holding","KAR","2025-05-01"
"2025050102942383","02002","Change in substantial holding","WJL","2025-05-01"
"2025050102942399","02002","Change in substantial holding","CHM","2025-05-01"
"2025050102942401","02003","Ceasing to be substantial holder","DSE","2025-05-01"
"2025050102942425","02002","Change in substantial holding","NUF","2025-05-01"
"2025050102942434","02002","Change in substantial holding","MPA","2025-05-01"
"2025050102942437","02003","Ceasing to be substantial holder","WAF","2025-05-01"
"2025050102942438","02002","Change in substantial holding","WEB","2025-05-01"
"2025050102942439","03002","Top 20 shareholders","NET","2025-05-01"
"2025050202942461","02003","Ceasing to be substantial holder","DRO","2025-05-02"
"2025050202942462","02002","Change in substantial holding","ELD","2025-05-02"
"2025050202942463","02003","Ceasing to be substantial holder","JLG","2025-05-02"
"2025050202942467","02002","Change in substantial holding","SFR","2025-05-02"
"2025050202942468","02003","Ceasing to be substantial holder","WAF","2025-05-02"
"2025050202942469","02001","Becoming substantial holder","CTT","2025-05-02"
"2025050202942473","02001","Becoming substantial holder","BCA","2025-05-02"
"2025050202942475","02002","Change in substantial holding","PDN","2025-05-02"
"2025050202942478","02002","Change in substantial holding","CU6","2025-05-02"
"2025050202942487","02002","Change in substantial holding","CBA","2025-05-02"
"2025050202942493","02001","Becoming substantial holder","JBH","2025-05-02"
"2025050202942505","02002","Change in substantial holding","SPR","2025-05-02"
"2025050202942527","02002","Change in substantial holding","EDC","2025-05-02"
"2025050202942614","02003","Ceasing to be substantial holder","YRL","2025-05-02"
"2025050202942616","02002","Change in substantial holding","HCF","2025-05-02"
"2025050202942617","02002","Change in substantial holding","HNG","2025-05-02"
"2025050202942640","02002","Change in substantial holding","X2M","2025-05-02"
"2025050202942656","02003","Ceasing to be substantial holder","FWD","2025-05-02"
"2025050202942670","02002","Change in substantial holding","T92","2025-05-02"
"2025050202942688","03002","Top 20 shareholders","4DX","2025-05-02"
"2025050202942690","02002","Change in substantial holding","CMO","2025-05-02"
"2025050202942711","02003","Ceasing to be substantial holder","IEL","2025-05-02"
"2025050202942712","02001","Becoming substantial holder","BPT","2025-05-02"
"2025050202942713","02001","Becoming substantial holder","DRO","2025-05-02"
"2025050202942714","02002","Change in substantial holding","ELD","2025-05-02"
