"Filename","RepType Code","Description","Ticker","Date"
"2025041502936920","02003","Ceasing to be substantial holder","ZIP","2025-04-15"
"2025041502936922","02003","Ceasing to be substantial holder","BTH","2025-04-15"
"2025041502936924","02003","Ceasing to be substantial holder","PTM","2025-04-15"
"2025041502936926","02002","Change in substantial holding","DSE","2025-04-15"
"2025041502936931","02002","Change in substantial holding","GYG","2025-04-15"
"2025041502936937","02002","Change in substantial holding","OSX","2025-04-15"
"2025041502936940","02003","Ceasing to be substantial holder","WGX","2025-04-15"
"2025041502936941","02001","Becoming substantial holder","GYG","2025-04-15"
"2025041502936943","02001","Becoming substantial holder","IEL","2025-04-15"
"2025041502936950","02003","Ceasing to be substantial holder","BP8","2025-04-15"
"2025041602936995","02002","Change in substantial holding","AEE","2025-04-16"
"2025041602937207","02001","Becoming substantial holder","SDR","2025-04-16"
"2025041602937228","03002","Top 20 shareholders","FGR","2025-04-16"
"2025041602937246","02002","Change in substantial holding","SLZ","2025-04-16"
"2025041602937271","02001","Becoming substantial holder","IME","2025-04-16"
"2025041602937272","02001","Becoming substantial holder","IME","2025-04-16"
"2025041602937294","02002","Change in substantial holding","BOE","2025-04-16"
"2025041602937295","02001","Becoming substantial holder","CU6","2025-04-16"
"2025041602937296","02002","Change in substantial holding","HDN","2025-04-16"
"2025041602937297","02001","Becoming substantial holder","ERD","2025-04-16"
"2025041602937298","02001","Becoming substantial holder","PNI","2025-04-16"
"2025041602937301","02001","Becoming substantial holder","SPR","2025-04-16"
"2025041602937303","02002","Change in substantial holding","TNE","2025-04-16"
"2025041602937304","02002","Change in substantial holding","ZIP","2025-04-16"
"2025041602937312","02002","Change in substantial holding","IMR","2025-04-16"
"2025041602937323","02002","Change in substantial holding","PGF","2025-04-16"
"2025041602937327","02002","Change in substantial holding","PGF","2025-04-16"
"2025041602937330","02002","Change in substantial holding","IMR","2025-04-16"
"2025041602937333","02002","Change in substantial holding","IPT","2025-04-16"
"2025041602937335","02003","Ceasing to be substantial holder","PGF","2025-04-16"
"2025041602937341","02003","Ceasing to be substantial holder","MVF","2025-04-16"
"2025041602937345","03002","Top 20 shareholders","ICG","2025-04-16"
"2025041602937346","02003","Ceasing to be substantial holder","APX","2025-04-16"
"2025041602937353","02001","Becoming substantial holder","TRS","2025-04-16"
"2025041602937366","02001","Becoming substantial holder","AX1","2025-04-16"
"2025041602937372","02002","Change in substantial holding","MYX","2025-04-16"
"2025041602937373","02003","Ceasing to be substantial holder","WGX","2025-04-16"
"2025041602937378","02002","Change in substantial holding","SSM","2025-04-16"
"2025041602937379","02002","Change in substantial holding","SSM","2025-04-16"
"2025041602937381","03002","Top 20 shareholders","CAQ","2025-04-16"
"2025041602937386","02003","Ceasing to be substantial holder","GBR","2025-04-16"
"2025041602937387","02002","Change in substantial holding","PNV","2025-04-16"
"2025041702937415","02002","Change in substantial holding","BUX","2025-04-17"
"2025041702937441","02001","Becoming substantial holder","SRG","2025-04-17"
"2025041702937442","02001","Becoming substantial holder","SSM","2025-04-17"
"2025041702937453","02002","Change in substantial holding","AX1","2025-04-17"
"2025041702937458","02002","Change in substantial holding","PDN","2025-04-17"
"2025041702937645","03002","Top 20 shareholders","LIO","2025-04-17"
"2025041702937663","02001","Becoming substantial holder","GYG","2025-04-17"
"2025041702937689","03002","Top 20 shareholders","EOS","2025-04-17"
