"Filename","RepType Code","Description","Ticker","Date"
"2024051502807183","02001","Becoming substantial holder","SVW","2024-05-15"
"2024051502807186","02003","Ceasing to be substantial holder","ZNO","2024-05-15"
"2024051502807187","02002","Change in substantial holding","CWY","2024-05-15"
"2024051502807188","02002","Change in substantial holding","ALU","2024-05-15"
"2024051502807191","02001","Becoming substantial holder","CMM","2024-05-15"
"2024051502807192","02003","Ceasing to be substantial holder","RNX","2024-05-15"
"2024051502807193","02002","Change in substantial holding","AWC","2024-05-15"
"2024051502807195","02002","Change in substantial holding","RF1","2024-05-15"
"2024051502807196","02002","Change in substantial holding","ALX","2024-05-15"
"2024051502807197","02002","Change in substantial holding","BHP","2024-05-15"
"2024051502807198","02001","Becoming substantial holder","CCP","2024-05-15"
"2024051502807199","02001","Becoming substantial holder","DMP","2024-05-15"
"2024051502807203","02001","Becoming substantial holder","LIC","2024-05-15"
"2024051502807206","02002","Change in substantial holding","MIN","2024-05-15"
"2024051502807207","02001","Becoming substantial holder","ORG","2024-05-15"
"2024051502807211","02001","Becoming substantial holder","PRU","2024-05-15"
"2024051502807213","02003","Ceasing to be substantial holder","TNE","2024-05-15"
"2024051502807214","02001","Becoming substantial holder","DEV","2024-05-15"
"2024051502807215","02001","Becoming substantial holder","WOR","2024-05-15"
"2024051502807218","02002","Change in substantial holding","SKY","2024-05-15"
"2024051502807230","02002","Change in substantial holding","ZNO","2024-05-15"
"2024051502807235","02001","Becoming substantial holder","CTT","2024-05-15"
"2024051502807240","02002","Change in substantial holding","MKR","2024-05-15"
"2024051502807241","02002","Change in substantial holding","MKR","2024-05-15"
"2024051502807248","02003","Ceasing to be substantial holder","FBM","2024-05-15"
"2024051502807254","02002","Change in substantial holding","BLD","2024-05-15"
"2024051502807257","02002","Change in substantial holding","BSE","2024-05-15"
"2024051602807288","02002","Change in substantial holding","GDI","2024-05-16"
"2024051602807305","02002","Change in substantial holding","NPR","2024-05-16"
"2024051602807311","02002","Change in substantial holding","SHN","2024-05-16"
"2024051602807319","02001","Becoming substantial holder","NAM","2024-05-16"
"2024051602807352","02002","Change in substantial holding","BLD","2024-05-16"
"2024051602807363","02002","Change in substantial holding","AGH","2024-05-16"
"2024051602807370","02002","Change in substantial holding","MLM","2024-05-16"
"2024051602807381","02003","Ceasing to be substantial holder","FFM","2024-05-16"
"2024051602807440","03002","Top 20 shareholders","CAI","2024-05-16"
"2024051602807455","02002","Change in substantial holding","HCF","2024-05-16"
"2024051602807471","02002","Change in substantial holding","MLM","2024-05-16"
"2024051602807474","02001","Becoming substantial holder","SOV","2024-05-16"
"2024051602807485","02002","Change in substantial holding","EAX","2024-05-16"
"2024051602807501","02001","Becoming substantial holder","ATX","2024-05-16"
"2024051602807512","02002","Change in substantial holding","EAX","2024-05-16"
"2024051602807522","02002","Change in substantial holding","SRX","2024-05-16"
"2024051602807547","02002","Change in substantial holding","SVW","2024-05-16"
"2024051602807552","02003","Ceasing to be substantial holder","CWY","2024-05-16"
"2024051602807566","02002","Change in substantial holding","BLD","2024-05-16"
"2024051602807573","02002","Change in substantial holding","ACW","2024-05-16"
"2024051602807577","02002","Change in substantial holding","KPO","2024-05-16"
"2024051602807579","02002","Change in substantial holding","DME","2024-05-16"
"2024051602807585","02002","Change in substantial holding","MBX","2024-05-16"
