"Filename","RepType Code","Description","Ticker","Date"
"2024062402820512","02002","Change in substantial holding","LEX","2024-06-24"
"2024062502820537","02001","Becoming substantial holder","ACL","2024-06-25"
"2024062502820543","02002","Change in substantial holding","R8R","2024-06-25"
"2024062502820563","02003","Ceasing to be substantial holder","GDI","2024-06-25"
"2024062502820567","02001","Becoming substantial holder","SHE","2024-06-25"
"2024062502820570","02002","Change in substantial holding","OPT","2024-06-25"
"2024062502820581","02001","Becoming substantial holder","CPO","2024-06-25"
"2024062502820621","02002","Change in substantial holding","MLM","2024-06-25"
"2024062502820630","03002","Top 20 shareholders","CKF","2024-06-25"
"2024062502820679","02002","Change in substantial holding","RED","2024-06-25"
"2024062502820685","02002","Change in substantial holding","BIS","2024-06-25"
"2024062502820717","02002","Change in substantial holding","LAW","2024-06-25"
"2024062502820719","02003","Ceasing to be substantial holder","CLZ","2024-06-25"
"2024062502820727","02002","Change in substantial holding","IME","2024-06-25"
"2024062502820758","02002","Change in substantial holding","WYX","2024-06-25"
"2024062502820767","03002","Top 20 shareholders","AZ9","2024-06-25"
"2024062502820772","02001","Becoming substantial holder","AFW","2024-06-25"
"2024062502820780","02002","Change in substantial holding","GYG","2024-06-25"
"2024062502820781","02002","Change in substantial holding","GYG","2024-06-25"
"2024062502820793","02003","Ceasing to be substantial holder","RC1","2024-06-25"
"2024062502820809","02001","Becoming substantial holder","MP1","2024-06-25"
"2024062502820812","02002","Change in substantial holding","KGN","2024-06-25"
"2024062502820819","02003","Ceasing to be substantial holder","SYR","2024-06-25"
"2024062502820828","02001","Becoming substantial holder","CIW","2024-06-25"
"2024062502820838","02002","Change in substantial holding","CGS","2024-06-25"
"2024062502820852","02001","Becoming substantial holder","SDF","2024-06-25"
"2024062502820864","02002","Change in substantial holding","FTL","2024-06-25"
"2024062502820867","02002","Change in substantial holding","TRM","2024-06-25"
"2024062502820868","02002","Change in substantial holding","AVG","2024-06-25"
"2024062502820869","02001","Becoming substantial holder","AVG","2024-06-25"
"2024062502820870","02002","Change in substantial holding","MCA","2024-06-25"
"2024062502820872","02002","Change in substantial holding","OPT","2024-06-25"
"2024062502820875","02002","Change in substantial holding","SPL","2024-06-25"
"2024062502820880","02002","Change in substantial holding","RPL","2024-06-25"
"2024062502820881","02002","Change in substantial holding","RPL","2024-06-25"
"2024062502820882","02002","Change in substantial holding","CTE","2024-06-25"
"2024062502820884","02002","Change in substantial holding","LYC","2024-06-25"
"2024062502820887","02002","Change in substantial holding","CTE","2024-06-25"
"2024062502820890","02001","Becoming substantial holder","CTE","2024-06-25"
"2024062502820891","02003","Ceasing to be substantial holder","MMS","2024-06-25"
"2024062502820902","02002","Change in substantial holding","COE","2024-06-25"
"2024062502820907","02002","Change in substantial holding","CSR","2024-06-25"
"2024062502820916","02001","Becoming substantial holder","TMG","2024-06-25"
"2024062502820918","02002","Change in substantial holding","CAA","2024-06-25"
"2024062502820921","02001","Becoming substantial holder","ALU","2024-06-25"
"2024062502820923","02001","Becoming substantial holder","BGL","2024-06-25"
"2024062502820924","02003","Ceasing to be substantial holder","CTD","2024-06-25"
"2024062502820925","02003","Ceasing to be substantial holder","IPL","2024-06-25"
"2024062502820927","02001","Becoming substantial holder","KAR","2024-06-25"
"2024062502820933","02003","Ceasing to be substantial holder","NEC","2024-06-25"
