"Filename","RepType Code","Description","Ticker","Date"
"2024121802896230","02001","Becoming substantial holder","HLI","2024-12-18"
"2024121802896244","02002","Change in substantial holding","BVR","2024-12-18"
"2024121802896298","02002","Change in substantial holding","RKN","2024-12-18"
"2024121802896326","02002","Change in substantial holding","EP1","2024-12-18"
"2024121802896328","02001","Becoming substantial holder","MTS","2024-12-18"
"2024121802896334","02002","Change in substantial holding","RNV","2024-12-18"
"2024121802896335","02002","Change in substantial holding","EHL","2024-12-18"
"2024121802896350","02002","Change in substantial holding","AWJ","2024-12-18"
"2024121802896353","02002","Change in substantial holding","ANL","2024-12-18"
"2024121802896361","02001","Becoming substantial holder","VNT","2024-12-18"
"2024121802896403","03002","Top 20 shareholders","MHM","2024-12-18"
"2024121802896442","02002","Change in substantial holding","VUL","2024-12-18"
"2024121802896469","02001","Becoming substantial holder","AEL","2024-12-18"
"2024121802896477","02001","Becoming substantial holder","29M","2024-12-18"
"2024121802896491","02002","Change in substantial holding","BCB","2024-12-18"
"2024121802896492","02002","Change in substantial holding","IPX","2024-12-18"
"2024121802896494","02002","Change in substantial holding","NOL","2024-12-18"
"2024121802896496","02002","Change in substantial holding","ILU","2024-12-18"
"2024121802896498","02001","Becoming substantial holder","KYP","2024-12-18"
"2024121802896511","02002","Change in substantial holding","29M","2024-12-18"
"2024121802896525","02001","Becoming substantial holder","CHN","2024-12-18"
"2024121802896529","02003","Ceasing to be substantial holder","WEB","2024-12-18"
"2024121802896531","02002","Change in substantial holding","XF1","2024-12-18"
"2024121802896536","02002","Change in substantial holding","M24","2024-12-18"
"2024121802896543","03002","Top 20 shareholders","ALL","2024-12-18"
"2024121802896559","02002","Change in substantial holding","BVS","2024-12-18"
"2024121802896563","02002","Change in substantial holding","FWD","2024-12-18"
"2024121802896564","02003","Ceasing to be substantial holder","IMD","2024-12-18"
"2024121802896566","02001","Becoming substantial holder","IMD","2024-12-18"
"2024121802896567","02001","Becoming substantial holder","PRN","2024-12-18"
"2024121802896570","02003","Ceasing to be substantial holder","NHF","2024-12-18"
"2024121802896574","02003","Ceasing to be substantial holder","TGH","2024-12-18"
"2024121802896575","02002","Change in substantial holding","BRE","2024-12-18"
"2024121802896577","02002","Change in substantial holding","ATR","2024-12-18"
"2024121802896579","02001","Becoming substantial holder","SHP","2024-12-18"
"2024121802896580","02002","Change in substantial holding","TGN","2024-12-18"
"2024121802896595","02002","Change in substantial holding","FAU","2024-12-18"
"2024121802896600","02002","Change in substantial holding","DRA","2024-12-18"
"2024121802896602","02002","Change in substantial holding","AOV","2024-12-18"
"2024121902896638","02001","Becoming substantial holder","AD8","2024-12-19"
"2024121902896639","02002","Change in substantial holding","BSL","2024-12-19"
"2024121902896641","02001","Becoming substantial holder","BRG","2024-12-19"
"2024121902896642","02002","Change in substantial holding","CQE","2024-12-19"
"2024121902896643","02002","Change in substantial holding","COL","2024-12-19"
"2024121902896645","02002","Change in substantial holding","CBA","2024-12-19"
"2024121902896646","02002","Change in substantial holding","CSL","2024-12-19"
"2024121902896647","02001","Becoming substantial holder","DEG","2024-12-19"
"2024121902896648","02001","Becoming substantial holder","GOR","2024-12-19"
"2024121902896649","02002","Change in substantial holding","GMG","2024-12-19"
"2024121902896650","02001","Becoming substantial holder","IPH","2024-12-19"
