"Filename","RepType Code","Description","Ticker","Date"
"2024072302830344","02002","Change in substantial holding","MLM","2024-07-23"
"2024072302830372","02002","Change in substantial holding","NGS","2024-07-23"
"2024072302830373","02002","Change in substantial holding","MLM","2024-07-23"
"2024072302830390","02001","Becoming substantial holder","AXL","2024-07-23"
"2024072302830394","02001","Becoming substantial holder","AXL","2024-07-23"
"2024072302830405","02002","Change in substantial holding","RPM","2024-07-23"
"2024072302830419","02002","Change in substantial holding","ABY","2024-07-23"
"2024072302830524","02001","Becoming substantial holder","WEB","2024-07-23"
"2024072302830537","02002","Change in substantial holding","BOL","2024-07-23"
"2024072302830544","02001","Becoming substantial holder","QAL","2024-07-23"
"2024072302830547","02003","Ceasing to be substantial holder","SDF","2024-07-23"
"2024072302830559","02001","Becoming substantial holder","M3M","2024-07-23"
"2024072302830563","02001","Becoming substantial holder","WEB","2024-07-23"
"2024072302830565","02002","Change in substantial holding","BC8","2024-07-23"
"2024072302830571","02002","Change in substantial holding","TCL","2024-07-23"
"2024072302830572","02002","Change in substantial holding","NGS","2024-07-23"
"2024072302830580","02002","Change in substantial holding","HMC","2024-07-23"
"2024072302830582","02003","Ceasing to be substantial holder","BDT","2024-07-23"
"2024072302830585","02001","Becoming substantial holder","ADS","2024-07-23"
"2024072302830586","02002","Change in substantial holding","BDT","2024-07-23"
"2024072302830587","02003","Ceasing to be substantial holder","NOL","2024-07-23"
"2024072302830593","02003","Ceasing to be substantial holder","ACL","2024-07-23"
"2024072302830606","02001","Becoming substantial holder","ACL","2024-07-23"
"2024072302830616","02002","Change in substantial holding","AHL","2024-07-23"
"2024072302830637","02002","Change in substantial holding","VAR","2024-07-23"
"2024072302830638","02002","Change in substantial holding","WGX","2024-07-23"
"2024072302830639","02002","Change in substantial holding","MLM","2024-07-23"
"2024072302830640","02003","Ceasing to be substantial holder","ALU","2024-07-23"
"2024072302830642","02002","Change in substantial holding","PDN","2024-07-23"
"2024072302830643","02003","Ceasing to be substantial holder","ACL","2024-07-23"
"2024072302830644","02002","Change in substantial holding","ALU","2024-07-23"
"2024072302830650","02002","Change in substantial holding","WTL","2024-07-23"
"2024072402830679","02001","Becoming substantial holder","WEB","2024-07-24"
"2024072402830680","02003","Ceasing to be substantial holder","ALU","2024-07-24"
"2024072402830685","02001","Becoming substantial holder","RHC","2024-07-24"
"2024072402830707","02003","Ceasing to be substantial holder","NVX","2024-07-24"
"2024072402830708","02003","Ceasing to be substantial holder","ALU","2024-07-24"
"2024072402830721","02003","Ceasing to be substantial holder","BEN","2024-07-24"
"2024072402830808","02002","Change in substantial holding","MLM","2024-07-24"
"2024072402830811","02002","Change in substantial holding","MLM","2024-07-24"
"2024072402830885","02002","Change in substantial holding","TRE","2024-07-24"
"2024072402830949","02002","Change in substantial holding","CHL","2024-07-24"
"2024072402830981","02003","Ceasing to be substantial holder","MDI","2024-07-24"
"2024072402830990","02002","Change in substantial holding","MOV","2024-07-24"
"2024072402831014","02002","Change in substantial holding","OEC","2024-07-24"
"2024072402831019","02001","Becoming substantial holder","NGS","2024-07-24"
"2024072402831021","02003","Ceasing to be substantial holder","WEB","2024-07-24"
"2024072402831025","02003","Ceasing to be substantial holder","MCL","2024-07-24"
"2024072402831035","02002","Change in substantial holding","OEC","2024-07-24"
"2024072402831049","02002","Change in substantial holding","NAN","2024-07-24"
