"Filename","RepType Code","Description","Ticker","Date"
"2024091902854797","02002","Change in substantial holding","K2F","2024-09-19"
"2024091902854799","02001","Becoming substantial holder","GLN","2024-09-19"
"2024091902854801","02002","Change in substantial holding","ACL","2024-09-19"
"2024091902854803","02003","Ceasing to be substantial holder","ACL","2024-09-19"
"2024091902854804","02003","Ceasing to be substantial holder","ACL","2024-09-19"
"2024091902854806","03002","Top 20 shareholders","CMO","2024-09-19"
"2024091902854810","03002","Top 20 shareholders","WML","2024-09-19"
"2024091902854815","02003","Ceasing to be substantial holder","SDF","2024-09-19"
"2024091902854817","03002","Top 20 shareholders","AGC","2024-09-19"
"2024091902854827","02002","Change in substantial holding","BWN","2024-09-19"
"2024091902854830","02001","Becoming substantial holder","CHN","2024-09-19"
"2024091902854831","02003","Ceasing to be substantial holder","GTN","2024-09-19"
"2024091902854832","02002","Change in substantial holding","LRS","2024-09-19"
"2024091902854838","03002","Top 20 shareholders","INF","2024-09-19"
"2024091902854841","02002","Change in substantial holding","AZJ","2024-09-19"
"2024091902854843","02002","Change in substantial holding","DOW","2024-09-19"
"2024091902854846","02003","Ceasing to be substantial holder","CGF","2024-09-19"
"2024091902854847","02003","Ceasing to be substantial holder","AHC","2024-09-19"
"2024091902854849","02002","Change in substantial holding","ACL","2024-09-19"
"2024091902854851","02001","Becoming substantial holder","HLS","2024-09-19"
"2024091902854854","02003","Ceasing to be substantial holder","MP1","2024-09-19"
"2024091902854855","02003","Ceasing to be substantial holder","SIQ","2024-09-19"
"2024091902854856","02002","Change in substantial holding","GTN","2024-09-19"
"2024091902854858","02002","Change in substantial holding","NSR","2024-09-19"
"2024091902854863","02002","Change in substantial holding","GDC","2024-09-19"
"2024091902854865","03002","Top 20 shareholders","PRG","2024-09-19"
"2024091902854867","03002","Top 20 shareholders","CNB","2024-09-19"
"2024091902854873","02003","Ceasing to be substantial holder","K2F","2024-09-19"
"2024091902854874","02002","Change in substantial holding","LRS","2024-09-19"
"2024092002854893","02002","Change in substantial holding","GDI","2024-09-20"
"2024092002854910","02001","Becoming substantial holder","LSA","2024-09-20"
"2024092002854918","02002","Change in substantial holding","ATC","2024-09-20"
"2024092002854921","02003","Ceasing to be substantial holder","APZ","2024-09-20"
"2024092002854922","02002","Change in substantial holding","HT8","2024-09-20"
"2024092002854924","02001","Becoming substantial holder","CU6","2024-09-20"
"2024092002854928","03002","Top 20 shareholders","BMN","2024-09-20"
"2024092002854936","02002","Change in substantial holding","SPR","2024-09-20"
"2024092002854943","02001","Becoming substantial holder","FLT","2024-09-20"
"2024092002854944","02001","Becoming substantial holder","JBH","2024-09-20"
"2024092002854947","03002","Top 20 shareholders","AD8","2024-09-20"
"2024092002854958","03002","Top 20 shareholders","LIS","2024-09-20"
"2024092002854962","02002","Change in substantial holding","MLX","2024-09-20"
"2024092002854963","03002","Top 20 shareholders","DES","2024-09-20"
"2024092002854964","02002","Change in substantial holding","MLX","2024-09-20"
"2024092002854968","03002","Top 20 shareholders","RHC","2024-09-20"
"2024092002854974","03002","Top 20 shareholders","CDA","2024-09-20"
"2024092002855017","03002","Top 20 shareholders","IIQ","2024-09-20"
"2024092002855028","03002","Top 20 shareholders","FG1","2024-09-20"
"2024092002855031","03002","Top 20 shareholders","SGF","2024-09-20"
"2024092002855065","03002","Top 20 shareholders","GLE","2024-09-20"
