"Filename","RepType Code","Description","Ticker","Date"
"2024061802818589","02002","Change in substantial holding","SFR","2024-06-18"
"2024061802818590","02001","Becoming substantial holder","TNE","2024-06-18"
"2024061802818605","02001","Becoming substantial holder","GDA","2024-06-18"
"2024061802818613","02001","Becoming substantial holder","GTN","2024-06-18"
"2024061802818617","02001","Becoming substantial holder","OEC","2024-06-18"
"2024061802818618","02001","Becoming substantial holder","AZJ","2024-06-18"
"2024061802818628","02001","Becoming substantial holder","GDC","2024-06-18"
"2024061802818632","02001","Becoming substantial holder","CVW","2024-06-18"
"2024061802818639","02002","Change in substantial holding","MCP","2024-06-18"
"2024061802818641","02001","Becoming substantial holder","ACL","2024-06-18"
"2024061802818659","02002","Change in substantial holding","CE1","2024-06-18"
"2024061802818664","02001","Becoming substantial holder","CE1","2024-06-18"
"2024061902818673","02001","Becoming substantial holder","CSR","2024-06-19"
"2024061902818679","02003","Ceasing to be substantial holder","CHN","2024-06-19"
"2024061902818680","02003","Ceasing to be substantial holder","ALU","2024-06-19"
"2024061902818681","02003","Ceasing to be substantial holder","MRM","2024-06-19"
"2024061902818691","02001","Becoming substantial holder","MM1","2024-06-19"
"2024061902818700","02001","Becoming substantial holder","CSR","2024-06-19"
"2024061902818707","02002","Change in substantial holding","URF","2024-06-19"
"2024061902818717","02002","Change in substantial holding","BGL","2024-06-19"
"2024061902818725","02003","Ceasing to be substantial holder","RSG","2024-06-19"
"2024061902818791","02002","Change in substantial holding","AGH","2024-06-19"
"2024061902818792","02002","Change in substantial holding","MLM","2024-06-19"
"2024061902818823","02002","Change in substantial holding","FMG","2024-06-19"
"2024061902818839","02002","Change in substantial holding","L1M","2024-06-19"
"2024061902818841","03002","Top 20 shareholders","PGH","2024-06-19"
"2024061902818848","02002","Change in substantial holding","RED","2024-06-19"
"2024061902818850","02003","Ceasing to be substantial holder","SLR","2024-06-19"
"2024061902818900","02003","Ceasing to be substantial holder","RED","2024-06-19"
"2024061902818923","02002","Change in substantial holding","CLV","2024-06-19"
"2024061902818938","02002","Change in substantial holding","HRZ","2024-06-19"
"2024061902818948","02002","Change in substantial holding","TGP","2024-06-19"
"2024061902818952","02003","Ceasing to be substantial holder","CTM","2024-06-19"
"2024061902818980","02003","Ceasing to be substantial holder","MCA","2024-06-19"
"2024061902818981","02002","Change in substantial holding","OLI","2024-06-19"
"2024061902818998","02002","Change in substantial holding","CSR","2024-06-19"
"2024061902819010","03002","Top 20 shareholders","PCX","2024-06-19"
"2024061902819023","02001","Becoming substantial holder","RRL","2024-06-19"
"2024061902819025","02001","Becoming substantial holder","SFR","2024-06-19"
"2024061902819027","02002","Change in substantial holding","NYM","2024-06-19"
"2024061902819033","02002","Change in substantial holding","BLX","2024-06-19"
"2024061902819034","02001","Becoming substantial holder","LYC","2024-06-19"
"2024061902819037","02003","Ceasing to be substantial holder","L1M","2024-06-19"
"2024061902819050","02002","Change in substantial holding","BLX","2024-06-19"
"2024061902819052","02003","Ceasing to be substantial holder","GDG","2024-06-19"
"2024061902819073","02003","Ceasing to be substantial holder","CE1","2024-06-19"
"2024061902819076","02002","Change in substantial holding","MKL","2024-06-19"
"2024061902819077","02002","Change in substantial holding","BCT","2024-06-19"
"2024061902819079","02002","Change in substantial holding","GL1","2024-06-19"
"2024061902819083","02003","Ceasing to be substantial holder","BGL","2024-06-19"
